identifiant;nom_etablissement;dechet;annee;code_operation_eliminatio_valorisation;libelle_operation_eliminatio_valorisation;code_departement;pays;code_dechet;libelle_dechet;quantite_admise;quantite_traitee;unite
0005100049;SUEZ RR IWS Chemical France;Traitement de déchets dangereux;2007;R2 ;R2 Récupération ou régénération des solvants;;;08 01 11*;Déchets de peintures et vernis contenant des solvants organiques ou d'autres substances dangereuses;3058.510;3058.600;t/an
0005100049;SUEZ RR IWS Chemical France;Traitement de déchets dangereux;2007;R2 ;R2 Récupération ou régénération des solvants;;;08 01 17*;Déchets provenant du décapage de peintures ou vernis contenant des solvants organiques ou autres substances dangereuses;71.600;71.600;t/an
0005100049;SUEZ RR IWS Chemical France;Traitement de déchets dangereux;2007;R2 ;R2 Récupération ou régénération des solvants;;;08 01 19*;Suspensions aqueuses contenant de la peinture ou du vernis contenant des solvants organiques ou autres substances dangereuses;217.680;218.000;t/an
0005100049;SUEZ RR IWS Chemical France;Traitement de déchets dangereux;2007;R2 ;R2 Récupération ou régénération des solvants;;;08 03 14*;Boues d'encre contenant des substances dangereuses;257.880;258.000;t/an
0005100049;SUEZ RR IWS Chemical France;Traitement de déchets dangereux;2007;R2 ;R2 Récupération ou régénération des solvants;;;08 03 19*;Huiles dispersées;485.160;486.000;t/an
0005100049;SUEZ RR IWS Chemical France;Traitement de déchets dangereux;2007;R2 ;R2 Récupération ou régénération des solvants;;;12 03 01*;Liquides aqueux de nettoyage;4.520;4.520;t/an
0005100049;SUEZ RR IWS Chemical France;Traitement de déchets dangereux;2007;R2 ;R2 Récupération ou régénération des solvants;;;13 01 13*;Autres huiles hydrauliques.;7.880;7.880;t/an
0005100049;SUEZ RR IWS Chemical France;Traitement de déchets dangereux;2007;R2 ;R2 Récupération ou régénération des solvants;;;14 06 02*;Autres solvants et mélanges de solvants halogénés;329.340;329.120;t/an
0005100049;SUEZ RR IWS Chemical France;Traitement de déchets dangereux;2007;R2 ;R2 Récupération ou régénération des solvants;;;14 06 03*;Autres solvants et mélanges de solvants;1951.000;1951.840;t/an
0005100049;SUEZ RR IWS Chemical France;Traitement de déchets dangereux;2007;R2 ;R2 Récupération ou régénération des solvants;;;20 01 13*;Solvants;1237.840;1238.000;t/an
0005100154;ARF SA;Traitement de déchets dangereux;2007;D10;D10 Incinération à terre;;;07 06 01*;Eaux de lavage et liqueurs mères aqueuses;82.840;82.800;t/an
0005100154;ARF SA;Traitement de déchets dangereux;2007;D10;D10 Incinération à terre;;;07 06 04*;Autres solvants, liquides de lavage et liqueurs mères organiques;20.520;20.600;t/an
0005100154;ARF SA;Traitement de déchets dangereux;2007;D10;D10 Incinération à terre;;;07 06 08*;Autres résidus de réaction et résidus de distillation;174.520;174.600;t/an
0005100154;ARF SA;Traitement de déchets dangereux;2007;D10;D10 Incinération à terre;;;07 07 01*;Eaux de lavage et liqueurs mères aqueuses;49.720;49.800;t/an
0005100154;ARF SA;Traitement de déchets dangereux;2007;D10;D10 Incinération à terre;;;13 05 07*;Eau mélangée à des hydrocarbures provenant de séparateurs eau/hydrocarbures;41.800;41.800;t/an
0005100154;ARF SA;Traitement de déchets dangereux;2007;D10;D10 Incinération à terre;;;16 10 01*;Déchets liquides aqueux contenant des substances dangereuses;429.760;429.000;t/an
0005100154;ARF SA;Traitement de déchets dangereux;2007;D10;D10 Incinération à terre;;;19 11 03*;Déchets liquides aqueux;21.480;21.400;t/an
0005100154;ARF SA;Traitement de déchets dangereux;2007;R1 ;R1 Utilisation principale comme combustible ou autre moyen de produire de l'énergie;;;07 01 01*;Eaux de lavage et liqueurs mères aqueuses;632.800;632.800;t/an
0005100154;ARF SA;Traitement de déchets dangereux;2007;R1 ;R1 Utilisation principale comme combustible ou autre moyen de produire de l'énergie;;;07 01 04*;Autres solvants, liquides de lavage et liqueurs mères organiques;341.360;342.000;t/an
0005100154;ARF SA;Traitement de déchets dangereux;2007;R1 ;R1 Utilisation principale comme combustible ou autre moyen de produire de l'énergie;;;07 01 08*;Autres résidus de réaction et résidus de distillation;1094.360;1096.000;t/an
0005100154;ARF SA;Traitement de déchets dangereux;2007;R1 ;R1 Utilisation principale comme combustible ou autre moyen de produire de l'énergie;;;07 06 01*;Eaux de lavage et liqueurs mères aqueuses;4437.600;4444.200;t/an
0005100154;ARF SA;Traitement de déchets dangereux;2007;R1 ;R1 Utilisation principale comme combustible ou autre moyen de produire de l'énergie;;;07 06 04*;Autres solvants, liquides de lavage et liqueurs mères organiques;476.320;476.000;t/an
0005100154;ARF SA;Traitement de déchets dangereux;2007;R1 ;R1 Utilisation principale comme combustible ou autre moyen de produire de l'énergie;;;07 06 08*;Autres résidus de réaction et résidus de distillation;4207.920;4200.000;t/an
0005100154;ARF SA;Traitement de déchets dangereux;2007;R1 ;R1 Utilisation principale comme combustible ou autre moyen de produire de l'énergie;;;07 06 11*;Boues provenant du traitement in situ des effluents contenant des substances dangereuses;951.640;952.000;t/an
0005100154;ARF SA;Traitement de déchets dangereux;2007;R1 ;R1 Utilisation principale comme combustible ou autre moyen de produire de l'énergie;;;07 07 01*;Eaux de lavage et liqueurs mères aqueuses;91.000;91.000;t/an
0005100154;ARF SA;Traitement de déchets dangereux;2007;R1 ;R1 Utilisation principale comme combustible ou autre moyen de produire de l'énergie;;;07 07 04*;Autres solvants, liquides de lavage et liqueurs mères organiques;423.920;424.000;t/an
0005100154;ARF SA;Traitement de déchets dangereux;2007;R1 ;R1 Utilisation principale comme combustible ou autre moyen de produire de l'énergie;;;08 01 19*;Suspensions aqueuses contenant de la peinture ou du vernis contenant des solvants organiques ou autres substances dangereuses;654.200;654.000;t/an
0005100154;ARF SA;Traitement de déchets dangereux;2007;R1 ;R1 Utilisation principale comme combustible ou autre moyen de produire de l'énergie;;;08 03 12*;Déchets d'encres contenant des substances dangereuses;2349.240;2350.600;t/an
0005100154;ARF SA;Traitement de déchets dangereux;2007;R1 ;R1 Utilisation principale comme combustible ou autre moyen de produire de l'énergie;;;12 01 09*;émulsions et solutions d'usinage sans halogènes;395.880;396.400;t/an
0005100154;ARF SA;Traitement de déchets dangereux;2007;R1 ;R1 Utilisation principale comme combustible ou autre moyen de produire de l'énergie;;;13 01 13*;Autres huiles hydrauliques.;582.000;582.000;t/an
0005100154;ARF SA;Traitement de déchets dangereux;2007;R1 ;R1 Utilisation principale comme combustible ou autre moyen de produire de l'énergie;;;13 05 07*;Eau mélangée à des hydrocarbures provenant de séparateurs eau/hydrocarbures;1571.560;1571.800;t/an
0005100154;ARF SA;Traitement de déchets dangereux;2007;R1 ;R1 Utilisation principale comme combustible ou autre moyen de produire de l'énergie;;;14 06 03*;Autres solvants et mélanges de solvants;1325.360;1324.000;t/an
0005100154;ARF SA;Traitement de déchets dangereux;2007;R1 ;R1 Utilisation principale comme combustible ou autre moyen de produire de l'énergie;;;16 07 08*;Déchets contenant des hydrocarbures;34.640;34.600;t/an
0005100154;ARF SA;Traitement de déchets dangereux;2007;R1 ;R1 Utilisation principale comme combustible ou autre moyen de produire de l'énergie;;;16 10 01*;Déchets liquides aqueux contenant des substances dangereuses;1570.440;1570.000;t/an
0005100154;ARF SA;Traitement de déchets dangereux;2007;R1 ;R1 Utilisation principale comme combustible ou autre moyen de produire de l'énergie;;;19 02 04*;Déchets prémélangés contenant au moins un déchet dangereux;1657.360;1658.000;t/an
0005100154;ARF SA;Traitement de déchets dangereux;2007;R1 ;R1 Utilisation principale comme combustible ou autre moyen de produire de l'énergie;;;19 02 08*;Déchets combustibles liquides contenant des substances dangereuses;12364.780;12368.000;t/an
0005100154;ARF SA;Traitement de déchets dangereux;2007;R1 ;R1 Utilisation principale comme combustible ou autre moyen de produire de l'énergie;;;19 11 03*;Déchets liquides aqueux;14851.400;14860.000;t/an
0005100154;ARF SA;Traitement de déchets dangereux;2007;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;;;15 01 10*;Emballages contenant des résidus de substances dangereuses ou contaminés par de tels résidus;617.120;618.000;t/an
0005100164;DSM Composite Resins France;Traitement de déchets dangereux;2007;R1 ;R1 Utilisation principale comme combustible ou autre moyen de produire de l'énergie;;;07 01 04*;Autres solvants, liquides de lavage et liqueurs mères organiques;774.000;774.000;t/an
0005100164;DSM Composite Resins France;Traitement de déchets dangereux;2007;R1 ;R1 Utilisation principale comme combustible ou autre moyen de produire de l'énergie;;;07 01 08*;Autres résidus de réaction et résidus de distillation;500.000;500.000;t/an
0005100177;Société Picardie Régénération;Traitement de déchets dangereux;2007;D2 ;D2 Traitement en milieu terrestre (par exemple, biodégradation de déchets liquides ou de boues dans les sols, etc.);;;07 01 04*;Autres solvants, liquides de lavage et liqueurs mères organiques;277.960;278.000;t/an
0005100177;Société Picardie Régénération;Traitement de déchets dangereux;2007;R2 ;R2 Récupération ou régénération des solvants;;;07 01 04*;Autres solvants, liquides de lavage et liqueurs mères organiques;2330.040;2330.000;t/an
0005100177;Société Picardie Régénération;Traitement de déchets dangereux;2007;R2 ;R2 Récupération ou régénération des solvants;;;07 01 08*;Autres résidus de réaction et résidus de distillation;11.840;11.840;t/an
0005100177;Société Picardie Régénération;Traitement de déchets dangereux;2007;R2 ;R2 Récupération ou régénération des solvants;;;07 03 04*;Autres solvants, liquides de lavage et liqueurs mères organiques;362.000;362.000;t/an
0005100177;Société Picardie Régénération;Traitement de déchets dangereux;2007;R2 ;R2 Récupération ou régénération des solvants;;;07 05 04*;Autres solvants, liquides de lavage et liqueurs mères organiques;1803.300;1805.000;t/an
0005100177;Société Picardie Régénération;Traitement de déchets dangereux;2007;R2 ;R2 Récupération ou régénération des solvants;;;07 06 04*;Autres solvants, liquides de lavage et liqueurs mères organiques;526.680;526.000;t/an
0005100177;Société Picardie Régénération;Traitement de déchets dangereux;2007;R2 ;R2 Récupération ou régénération des solvants;;;07 07 04*;Autres solvants, liquides de lavage et liqueurs mères organiques;667.040;667.040;t/an
0005100177;Société Picardie Régénération;Traitement de déchets dangereux;2007;R2 ;R2 Récupération ou régénération des solvants;;;08 01 11*;Déchets de peintures et vernis contenant des solvants organiques ou d'autres substances dangereuses;30804.540;30772.840;t/an
0005100177;Société Picardie Régénération;Traitement de déchets dangereux;2007;R2 ;R2 Récupération ou régénération des solvants;;;08 03 12*;Déchets d'encres contenant des substances dangereuses;1802.240;1802.200;t/an
0005100177;Société Picardie Régénération;Traitement de déchets dangereux;2007;R2 ;R2 Récupération ou régénération des solvants;;;14 06 03*;Autres solvants et mélanges de solvants;535.520;535.420;t/an
0005100185;ARKEMA Usine de Chauny;Traitement de déchets dangereux;2007;R1 ;R1 Utilisation principale comme combustible ou autre moyen de produire de l'énergie;;;07 01 01*;Eaux de lavage et liqueurs mères aqueuses;50624.000;50000.000;t/an
0005100185;ARKEMA Usine de Chauny;Traitement de déchets dangereux;2007;R1 ;R1 Utilisation principale comme combustible ou autre moyen de produire de l'énergie;;;07 01 08*;Autres résidus de réaction et résidus de distillation;1210.000;1208.000;t/an
0005100190;DSP France SAS  (ex DOW FRANCE);Traitement de déchets dangereux;2007;D1 ;D1 Dépôt sur ou dans le sol (par exemple, mise en décharge, etc.);;;07 07 11*;Boues provenant du traitement in situ des effluents contenant des substances dangereuses;74564.000;74600.000;t/an
0005100230;UTPM;Traitement de déchets dangereux;2007;D1 ;D1 Dépôt sur ou dans le sol (par exemple, mise en décharge, etc.);;;06 01 02*;Acide chlorhydrique;522.000;522.000;t/an
0005100439;BAYER SAS;Traitement de déchets dangereux;2007;D1 ;D1 Dépôt sur ou dans le sol (par exemple, mise en décharge, etc.);;;07 04 13*;Déchets solides contenant des substances dangereuses;217.400;218.000;t/an
0005100439;BAYER SAS;Traitement de déchets dangereux;2007;R1 ;R1 Utilisation principale comme combustible ou autre moyen de produire de l'énergie;;;07 04 01*;Eaux de lavage et liqueurs mères aqueuses;1067.800;1068.000;t/an
0005100439;BAYER SAS;Traitement de déchets dangereux;2007;R1 ;R1 Utilisation principale comme combustible ou autre moyen de produire de l'énergie;;;07 04 04*;Autres solvants, liquides de lavage et liqueurs mères organiques;73.200;73.200;t/an
0005100439;BAYER SAS;Traitement de déchets dangereux;2007;R1 ;R1 Utilisation principale comme combustible ou autre moyen de produire de l'énergie;;;07 04 10*;Autres gâteaux de filtration et absorbants usés;43.600;43.600;t/an
0005100439;BAYER SAS;Traitement de déchets dangereux;2007;R1 ;R1 Utilisation principale comme combustible ou autre moyen de produire de l'énergie;;;15 01 10*;Emballages contenant des résidus de substances dangereuses ou contaminés par de tels résidus;390.600;390.000;t/an
0005100464;Etablissement de VIC;Traitement de déchets dangereux;2007;D14;D14 Reconditionnement préalablement à l'une des opérations numérotées D 1 à D 13;;;16 02 09*;Transformateurs et accumulateurs contenant des pcb;0.600;0.600;t/an
0005100464;Etablissement de VIC;Traitement de déchets dangereux;2007;D15;D15 Stockage préalablement à l'une des opérations numérotées D 1 à D 14 (à l'exclusion du stockage temporaire, avant collecte, sur le site de production);;;16 10 01*;Déchets liquides aqueux contenant des substances dangereuses;9.920;9.920;t/an
0005100464;Etablissement de VIC;Traitement de déchets dangereux;2007;D9 ;D9 Traitement physico-chimique non spécifié ailleurs dans la présente annexe, aboutissant à des composés ou à des mélanges qui sont éliminés selon l'un des procédés numérotés D 1 à D 12 (par exemple, évaporation, séchage, calcination, etc.);;;16 02 09*;Transformateurs et accumulateurs contenant des pcb;13.020;13.020;t/an
0005100464;Etablissement de VIC;Traitement de déchets dangereux;2007;R12;R12 Echange de déchets en vue de les soumettre à l'une des opérations numérotées R 1 à R 11;;;20 01 33*;Piles et accumulateurs visés aux rubriques 16 06 01, 16 06 02 ou 16 06 03 et piles et accumulateurs non triés contenant ces piles;0.254;0.254;t/an
0005100962;AFFINERIE DE PONT SAINTE MAXENCE;Traitement de déchets dangereux;2007;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;;;06 03 15*;Oxydes métalliques contenant des métaux lourds;1956.000;1956.000;t/an
0005100962;AFFINERIE DE PONT SAINTE MAXENCE;Traitement de déchets dangereux;2007;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;;;06 04 05*;Déchets contenant d'autres métaux lourds;4458.000;4450.000;t/an
0005100962;AFFINERIE DE PONT SAINTE MAXENCE;Traitement de déchets dangereux;2007;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;;;10 04 02*;Crasses et écumes provenant de la production primaire et secondaire;852.000;852.000;t/an
0005100962;AFFINERIE DE PONT SAINTE MAXENCE;Traitement de déchets dangereux;2007;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;;;16 06 01*;Accumulateurs au plomb;23885.068;23901.000;t/an
0005101006;VICTOR MARTINET;Traitement de déchets dangereux;2007;D13;D13 Regroupement préalablement à l'une des opérations numérotées D 1 à D 12;;;06 01 01*;Acide sulfurique et acide sulfureux;0.722;0.722;t/an
0005101006;VICTOR MARTINET;Traitement de déchets dangereux;2007;D13;D13 Regroupement préalablement à l'une des opérations numérotées D 1 à D 12;;;06 01 04*;Acide phosphorique et acide phosphoreux;3.760;3.760;t/an
0005101006;VICTOR MARTINET;Traitement de déchets dangereux;2007;D13;D13 Regroupement préalablement à l'une des opérations numérotées D 1 à D 12;;;06 01 06*;Autres acides;9.138;9.148;t/an
0005101006;VICTOR MARTINET;Traitement de déchets dangereux;2007;D13;D13 Regroupement préalablement à l'une des opérations numérotées D 1 à D 12;;;06 03 11*;Sels solides et solutions contenant des cyanures;15.312;15.320;t/an
0005101006;VICTOR MARTINET;Traitement de déchets dangereux;2007;D13;D13 Regroupement préalablement à l'une des opérations numérotées D 1 à D 12;;;06 13 01*;Produits phytosanitaires inorganiques, agents de protection du bois et autres biocides;0.564;0.564;t/an
0005101006;VICTOR MARTINET;Traitement de déchets dangereux;2007;D13;D13 Regroupement préalablement à l'une des opérations numérotées D 1 à D 12;;;07 01 03*;Solvants, liquides de lavage et liqueurs mères organiques halogénés;12.794;12.780;t/an
0005101006;VICTOR MARTINET;Traitement de déchets dangereux;2007;D13;D13 Regroupement préalablement à l'une des opérations numérotées D 1 à D 12;;;07 01 04*;Autres solvants, liquides de lavage et liqueurs mères organiques;43.438;43.534;t/an
0005101006;VICTOR MARTINET;Traitement de déchets dangereux;2007;D13;D13 Regroupement préalablement à l'une des opérations numérotées D 1 à D 12;;;07 01 08*;Autres résidus de réaction et résidus de distillation;1.004;1.004;t/an
0005101006;VICTOR MARTINET;Traitement de déchets dangereux;2007;D13;D13 Regroupement préalablement à l'une des opérations numérotées D 1 à D 12;;;07 02 03*;Solvants, liquides de lavage et liqueurs mères organiques halogénés;8.872;8.880;t/an
0005101006;VICTOR MARTINET;Traitement de déchets dangereux;2007;D13;D13 Regroupement préalablement à l'une des opérations numérotées D 1 à D 12;;;07 04 13*;Déchets solides contenant des substances dangereuses;40.288;40.200;t/an
0005101006;VICTOR MARTINET;Traitement de déchets dangereux;2007;D13;D13 Regroupement préalablement à l'une des opérations numérotées D 1 à D 12;;;07 07 03*;Solvants, liquides de lavage et liqueurs mères organiques halogénés;0.546;0.546;t/an
0005101006;VICTOR MARTINET;Traitement de déchets dangereux;2007;D13;D13 Regroupement préalablement à l'une des opérations numérotées D 1 à D 12;;;08 01 11*;Déchets de peintures et vernis contenant des solvants organiques ou d'autres substances dangereuses;43.608;43.526;t/an
0005101006;VICTOR MARTINET;Traitement de déchets dangereux;2007;D13;D13 Regroupement préalablement à l'une des opérations numérotées D 1 à D 12;;;08 01 13*;Boues provenant de peintures ou vernis contenant des solvants organiques ou autres substances dangereuses;15.200;15.194;t/an
0005101006;VICTOR MARTINET;Traitement de déchets dangereux;2007;D13;D13 Regroupement préalablement à l'une des opérations numérotées D 1 à D 12;;;08 03 12*;Déchets d'encres contenant des substances dangereuses;1.896;1.896;t/an
0005101006;VICTOR MARTINET;Traitement de déchets dangereux;2007;D13;D13 Regroupement préalablement à l'une des opérations numérotées D 1 à D 12;;;08 04 09*;Déchets de colles et mastics contenant des solvants organiques ou d'autres substances dangereuses;24.500;24.488;t/an
0005101006;VICTOR MARTINET;Traitement de déchets dangereux;2007;D13;D13 Regroupement préalablement à l'une des opérations numérotées D 1 à D 12;;;08 05 01*;Déchets d'isocyanates.;0.068;0.068;t/an
0005101006;VICTOR MARTINET;Traitement de déchets dangereux;2007;D13;D13 Regroupement préalablement à l'une des opérations numérotées D 1 à D 12;;;09 01 06*;Déchets contenant de l'argent provenant du traitement in situ des déchets photographiques;5.904;5.900;t/an
0005101006;VICTOR MARTINET;Traitement de déchets dangereux;2007;D13;D13 Regroupement préalablement à l'une des opérations numérotées D 1 à D 12;;;11 01 98*;Autres déchets contenant des substances dangereuses;0.600;0.600;t/an
0005101006;VICTOR MARTINET;Traitement de déchets dangereux;2007;D13;D13 Regroupement préalablement à l'une des opérations numérotées D 1 à D 12;;;12 01 12*;Déchets de cires et graisses;1.804;1.804;t/an
0005101006;VICTOR MARTINET;Traitement de déchets dangereux;2007;D13;D13 Regroupement préalablement à l'une des opérations numérotées D 1 à D 12;;;12 03 01*;Liquides aqueux de nettoyage;3.210;3.210;t/an
0005101006;VICTOR MARTINET;Traitement de déchets dangereux;2007;D13;D13 Regroupement préalablement à l'une des opérations numérotées D 1 à D 12;;;13 02 05*;Huiles moteur, de boîte de vitesses et de lubrification non chlorées à base minérale;10.364;10.360;t/an
0005101006;VICTOR MARTINET;Traitement de déchets dangereux;2007;D13;D13 Regroupement préalablement à l'une des opérations numérotées D 1 à D 12;;;13 05 02*;Boues provenant de séparateurs eau/hydrocarbures;7.086;7.080;t/an
0005101006;VICTOR MARTINET;Traitement de déchets dangereux;2007;D13;D13 Regroupement préalablement à l'une des opérations numérotées D 1 à D 12;;;13 08 02*;Autres émulsions;2.586;2.580;t/an
0005101006;VICTOR MARTINET;Traitement de déchets dangereux;2007;D13;D13 Regroupement préalablement à l'une des opérations numérotées D 1 à D 12;;;14 06 02*;Autres solvants et mélanges de solvants halogénés;16.098;16.100;t/an
0005101006;VICTOR MARTINET;Traitement de déchets dangereux;2007;D13;D13 Regroupement préalablement à l'une des opérations numérotées D 1 à D 12;;;14 06 03*;Autres solvants et mélanges de solvants;66.558;66.586;t/an
0005101006;VICTOR MARTINET;Traitement de déchets dangereux;2007;D13;D13 Regroupement préalablement à l'une des opérations numérotées D 1 à D 12;;;14 06 04*;Boues ou déchets solides contenant des solvants halogénés;2.012;2.020;t/an
0005101006;VICTOR MARTINET;Traitement de déchets dangereux;2007;D13;D13 Regroupement préalablement à l'une des opérations numérotées D 1 à D 12;;;14 06 05*;Boues ou déchets solides contenant d'autres solvants.;0.336;0.336;t/an
0005101006;VICTOR MARTINET;Traitement de déchets dangereux;2007;D13;D13 Regroupement préalablement à l'une des opérations numérotées D 1 à D 12;;;15 01 10*;Emballages contenant des résidus de substances dangereuses ou contaminés par de tels résidus;64.268;64.230;t/an
0005101006;VICTOR MARTINET;Traitement de déchets dangereux;2007;D13;D13 Regroupement préalablement à l'une des opérations numérotées D 1 à D 12;;;15 02 02*;Absorbants, matériaux filtrants (y compris les filtres à huile non spécifiés ailleurs), chiffons d'essuyage et vêtements de protection contaminés par des substances dangereuses;59.804;59.796;t/an
0005101006;VICTOR MARTINET;Traitement de déchets dangereux;2007;D13;D13 Regroupement préalablement à l'une des opérations numérotées D 1 à D 12;;;16 01 07*;Filtres à huile;0.210;0.210;t/an
0005101006;VICTOR MARTINET;Traitement de déchets dangereux;2007;D13;D13 Regroupement préalablement à l'une des opérations numérotées D 1 à D 12;;;16 01 14*;Antigels contenant des substances dangereuses;4.366;4.360;t/an
0005101006;VICTOR MARTINET;Traitement de déchets dangereux;2007;D13;D13 Regroupement préalablement à l'une des opérations numérotées D 1 à D 12;;;16 03 03*;Déchets d'origine minérale contenant des substances dangereuses;19.552;19.550;t/an
0005101006;VICTOR MARTINET;Traitement de déchets dangereux;2007;D13;D13 Regroupement préalablement à l'une des opérations numérotées D 1 à D 12;;;16 03 05*;Déchets d'origine organique contenant des substances dangereuses;49.124;49.042;t/an
0005101006;VICTOR MARTINET;Traitement de déchets dangereux;2007;D13;D13 Regroupement préalablement à l'une des opérations numérotées D 1 à D 12;;;16 05 06*;Produits chimiques de laboratoire à base de ou contenant des substances dangereuses, y compris les mélanges de produits chimiques de laboratoire;11.158;11.158;t/an
0005101006;VICTOR MARTINET;Traitement de déchets dangereux;2007;D13;D13 Regroupement préalablement à l'une des opérations numérotées D 1 à D 12;;;16 05 07*;Produits chimiques d'origine minérale à base de ou contenant des substances dangereuses, mis au rebut;0.014;0.014;t/an
0005101006;VICTOR MARTINET;Traitement de déchets dangereux;2007;D13;D13 Regroupement préalablement à l'une des opérations numérotées D 1 à D 12;;;16 05 08*;Produits chimiques d'origine organique à base de ou contenant des substances dangereuses, mis au rebut;17.932;17.926;t/an
0005101006;VICTOR MARTINET;Traitement de déchets dangereux;2007;D13;D13 Regroupement préalablement à l'une des opérations numérotées D 1 à D 12;;;16 09 04*;Substances oxydantes non spécifiées ailleurs.;3.614;3.620;t/an
0005101006;VICTOR MARTINET;Traitement de déchets dangereux;2007;D13;D13 Regroupement préalablement à l'une des opérations numérotées D 1 à D 12;;;17 05 03*;Terres et cailloux contenant des substances dangereuses;1.206;1.206;t/an
0005101006;VICTOR MARTINET;Traitement de déchets dangereux;2007;D13;D13 Regroupement préalablement à l'une des opérations numérotées D 1 à D 12;;;17 06 01*;Matériaux d'isolation contenant de l'amiante;0.112;0.112;t/an
0005101006;VICTOR MARTINET;Traitement de déchets dangereux;2007;D13;D13 Regroupement préalablement à l'une des opérations numérotées D 1 à D 12;;;19 02 11*;Autres déchets contenant des substances dangereuses;4.746;4.740;t/an
0005101006;VICTOR MARTINET;Traitement de déchets dangereux;2007;D13;D13 Regroupement préalablement à l'une des opérations numérotées D 1 à D 12;;;19 08 06*;Résines échangeuses d'ions saturées ou usées;6.620;6.620;t/an
0005101006;VICTOR MARTINET;Traitement de déchets dangereux;2007;D13;D13 Regroupement préalablement à l'une des opérations numérotées D 1 à D 12;;;19 12 11*;Autres déchets (y compris mélanges) provenant du traitement mécanique des déchets contenant des substances dangereuses;14.996;15.000;t/an
0005101006;VICTOR MARTINET;Traitement de déchets dangereux;2007;D13;D13 Regroupement préalablement à l'une des opérations numérotées D 1 à D 12;;;20 01 13*;Solvants;24.224;24.220;t/an
0005101006;VICTOR MARTINET;Traitement de déchets dangereux;2007;D13;D13 Regroupement préalablement à l'une des opérations numérotées D 1 à D 12;;;20 01 14*;Acides;20.852;20.800;t/an
0005101006;VICTOR MARTINET;Traitement de déchets dangereux;2007;D13;D13 Regroupement préalablement à l'une des opérations numérotées D 1 à D 12;;;20 01 19*;Pesticides;0.092;0.092;t/an
