identifiant;nom_etablissement;dechet;annee;code_operation_eliminatio_valorisation;libelle_operation_eliminatio_valorisation;code_departement;pays;code_dechet;libelle_dechet;quantite_admise;quantite_traitee;unite
00       08488003;GAEC FORGET;Traitement de déchets non dangereux;2010;R1 ;R1 Utilisation principale comme combustible ou autre moyen de produire de l'énergie;;"";02 01 03;Déchets de tissus végétaux;380.000;380.000;t/an
00       08488003;GAEC FORGET;Traitement de déchets non dangereux;2010;R1 ;R1 Utilisation principale comme combustible ou autre moyen de produire de l'énergie;;"";19 06 06;Digestats provenant du traitement anaérobie des déchets animaux et végétaux;380.000;380.000;t/an
00       32463240;OR BRUN;Traitement de déchets non dangereux;2010;R3 ;R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques);;"";02 01 06;Fèces, urine et fumier (y compris paille souillée), effluents, collectés séparément et traités hors site;41200.000;41200.000;t/an
00       86052002;SARL VALOR LISE;Traitement de déchets non dangereux;2010;R10;R10 Epandage sur le sol au profit de l'agriculture ou de l'écologie;;"";02 01 06;Fèces, urine et fumier (y compris paille souillée), effluents, collectés séparément et traités hors site;3220.000;3220.000;t/an
00       87012003;S.A TERRALYS;Traitement de déchets non dangereux;2010;R13;R13 Stockage de déchets préalablement à l'une des opérations numérotées R 1 à R 12 (à l'exclusion du stockage temporaire, avant collecte, sur le site de production);;"";4;Déchets de bois;9840.000;9840.000;t/an
00       87012003;S.A TERRALYS;Traitement de déchets non dangereux;2010;R3 ;R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques);;"";12;Déchets provenant de la mise en forme du traitement physique et mécanique de surface des métaux et matières plastiques :;44400.000;44400.000;t/an
00       87012003;S.A TERRALYS;Traitement de déchets non dangereux;2010;R3 ;R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques);;"";2;Boues d'effluents industriels;2740.000;2740.000;t/an
00       87012003;S.A TERRALYS;Traitement de déchets non dangereux;2010;R3 ;R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques);;"";5;Déchets animaux et végétaux (à l'exclusion des déchets animaux de la préparation des aliments et produits alimentaires ainsi que des fèces, urines et fumier animaux);18120.000;18120.000;t/an
0002508495;SARL PHENIX RECYCLAGE;Traitement de déchets non dangereux;2010;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;;;9;Déchets banals des entreprises;6000.000;6000.000;t/an
0005100009;SUEZ RV NORD EST;Traitement de déchets non dangereux;2010;D5 ;D5 Mise en décharge spécialement aménagée (par exemple, placement dans des alvéoles étanches séparées, recouvertes et isolées les unes et les autres et de l'environnement etc.);;"";8;Ordures ménagères;304800.000;304800.000;t/an
0005100009;SUEZ RV NORD EST;Traitement de déchets non dangereux;2010;D5 ;D5 Mise en décharge spécialement aménagée (par exemple, placement dans des alvéoles étanches séparées, recouvertes et isolées les unes et les autres et de l'environnement etc.);;"";9;Déchets banals des entreprises;117600.000;117600.000;t/an
0005100009;SUEZ RV NORD EST;Traitement de déchets non dangereux;2010;R5 ;R5 Recyclage ou récupération d'autres matières inorganiques;;"";4;Déchets de bois;12120.000;12120.000;t/an
0005100154;ARF SA;Traitement de déchets non dangereux;2010;D10;D10 Incinération à terre;;"";08 01 20;Suspensions aqueuses contenant de la peinture ou du vernis autres que celles visées à la rubrique 08 01 19;96.200;96.200;t/an
0005100154;ARF SA;Traitement de déchets non dangereux;2010;D10;D10 Incinération à terre;;"";08 03 08;Déchets liquides aqueux contenant de l'encre;88.000;88.000;t/an
0005100154;ARF SA;Traitement de déchets non dangereux;2010;D10;D10 Incinération à terre;;"";08 03 13;Déchets d'encres autres que ceux visés à la rubrique 08 03 12;45.800;45.800;t/an
0005100154;ARF SA;Traitement de déchets non dangereux;2010;D10;D10 Incinération à terre;;"";08 04 10;Déchets de colles et mastics autres que ceux visés à la rubrique 08 04 09;68.200;68.200;t/an
0005100154;ARF SA;Traitement de déchets non dangereux;2010;D10;D10 Incinération à terre;;"";11 01 12;Liquides aqueux de rinçage autres que ceux visés à la rubrique 11 01 11;468.000;468.000;t/an
0005100154;ARF SA;Traitement de déchets non dangereux;2010;D10;D10 Incinération à terre;;"";16 03 06;Déchets d'origine organique autres que ceux visés à la rubrique 16 03 05.;978.000;978.000;t/an
0005100154;ARF SA;Traitement de déchets non dangereux;2010;D13;D13 Regroupement préalablement à l'une des opérations numérotées D 1 à D 12;;"";08 03 13;Déchets d'encres autres que ceux visés à la rubrique 08 03 12;46.800;46.800;t/an
0005100311;EDIFI NORD;Traitement de déchets non dangereux;2010;D1 ;D1 Dépôt sur ou dans le sol (par exemple, mise en décharge, etc.);;"";11;Déchets provenant du traitement chimique de surface et du revêtement des métaux et autres matériaux, et de l'hydrométallurgie des métaux non ferreux :;4840.000;4840.000;t/an
0005100311;EDIFI NORD;Traitement de déchets non dangereux;2010;D5 ;D5 Mise en décharge spécialement aménagée (par exemple, placement dans des alvéoles étanches séparées, recouvertes et isolées les unes et les autres et de l'environnement etc.);;"";10;Dechets provenant de procedes thermiques :;26120.000;26120.000;t/an
0005100311;EDIFI NORD;Traitement de déchets non dangereux;2010;D5 ;D5 Mise en décharge spécialement aménagée (par exemple, placement dans des alvéoles étanches séparées, recouvertes et isolées les unes et les autres et de l'environnement etc.);;"";14;Déchets de solvants organiques, d'agents réfrigérants et propulseurs (sauf chapitres 07 et 08) :;17240.000;17240.000;t/an
0005100311;EDIFI NORD;Traitement de déchets non dangereux;2010;D5 ;D5 Mise en décharge spécialement aménagée (par exemple, placement dans des alvéoles étanches séparées, recouvertes et isolées les unes et les autres et de l'environnement etc.);;"";8;Ordures ménagères;218000.000;218000.000;t/an
0005100311;EDIFI NORD;Traitement de déchets non dangereux;2010;D5 ;D5 Mise en décharge spécialement aménagée (par exemple, placement dans des alvéoles étanches séparées, recouvertes et isolées les unes et les autres et de l'environnement etc.);;"";9;Déchets banals des entreprises;32680.000;32680.000;t/an
0005100334;LE BOURGET;Traitement de déchets non dangereux;2010;D1 ;D1 Dépôt sur ou dans le sol (par exemple, mise en décharge, etc.);;"";9;Déchets banals des entreprises;0.000;112.800;t/an
0005100366;MCD;Traitement de déchets non dangereux;2010;D1 ;D1 Dépôt sur ou dans le sol (par exemple, mise en décharge, etc.);;"";9;Déchets banals des entreprises;62.000;62.000;t/an
0005100390;SITA NORD EST;Traitement de déchets non dangereux;2010;D5 ;D5 Mise en décharge spécialement aménagée (par exemple, placement dans des alvéoles étanches séparées, recouvertes et isolées les unes et les autres et de l'environnement etc.);;"";8;Ordures ménagères;17200.000;17200.000;t/an
0005100390;SITA NORD EST;Traitement de déchets non dangereux;2010;D5 ;D5 Mise en décharge spécialement aménagée (par exemple, placement dans des alvéoles étanches séparées, recouvertes et isolées les unes et les autres et de l'environnement etc.);;"";9;Déchets banals des entreprises;24680.000;24680.000;t/an
0005100390;SITA NORD EST;Traitement de déchets non dangereux;2010;R5 ;R5 Recyclage ou récupération d'autres matières inorganiques;;"";10;Dechets provenant de procedes thermiques :;38000.000;38000.000;t/an
0005100390;SITA NORD EST;Traitement de déchets non dangereux;2010;R5 ;R5 Recyclage ou récupération d'autres matières inorganiques;;"";5;Déchets animaux et végétaux (à l'exclusion des déchets animaux de la préparation des aliments et produits alimentaires ainsi que des fèces, urines et fumier animaux);15880.000;15880.000;t/an
0005100467;GAVEL;Traitement de déchets non dangereux;2010;D1 ;D1 Dépôt sur ou dans le sol (par exemple, mise en décharge, etc.);;"";2;Boues d'effluents industriels;3480.000;3480.000;t/an
0005100467;GAVEL;Traitement de déchets non dangereux;2010;D1 ;D1 Dépôt sur ou dans le sol (par exemple, mise en décharge, etc.);;"";8;Ordures ménagères;508.000;508.000;t/an
0005100467;GAVEL;Traitement de déchets non dangereux;2010;D1 ;D1 Dépôt sur ou dans le sol (par exemple, mise en décharge, etc.);;"";9;Déchets banals des entreprises;150.000;150.000;t/an
0005100756;ATEMAX FRANCE;Traitement de déchets non dangereux;2010;D9 ;D9 Traitement physico-chimique non spécifié ailleurs dans la présente annexe, aboutissant à des composés ou à des mélanges qui sont éliminés selon l'un des procédés numérotés D 1 à D 12 (par exemple, évaporation, séchage, calcination, etc.);;"";5;Déchets animaux et végétaux (à l'exclusion des déchets animaux de la préparation des aliments et produits alimentaires ainsi que des fèces, urines et fumier animaux);464000.000;464000.000;t/an
0005100864;VALNOR;Traitement de déchets non dangereux;2010;D5 ;D5 Mise en décharge spécialement aménagée (par exemple, placement dans des alvéoles étanches séparées, recouvertes et isolées les unes et les autres et de l'environnement etc.);;"";10;Dechets provenant de procedes thermiques :;13760.000;13760.000;t/an
0005100864;VALNOR;Traitement de déchets non dangereux;2010;D5 ;D5 Mise en décharge spécialement aménagée (par exemple, placement dans des alvéoles étanches séparées, recouvertes et isolées les unes et les autres et de l'environnement etc.);;"";12;Déchets provenant de la mise en forme du traitement physique et mécanique de surface des métaux et matières plastiques :;1812.000;1812.000;t/an
0005100864;VALNOR;Traitement de déchets non dangereux;2010;D5 ;D5 Mise en décharge spécialement aménagée (par exemple, placement dans des alvéoles étanches séparées, recouvertes et isolées les unes et les autres et de l'environnement etc.);;"";2;Boues d'effluents industriels;3144.000;3144.000;t/an
0005100864;VALNOR;Traitement de déchets non dangereux;2010;D5 ;D5 Mise en décharge spécialement aménagée (par exemple, placement dans des alvéoles étanches séparées, recouvertes et isolées les unes et les autres et de l'environnement etc.);;"";8;Ordures ménagères;213600.000;213600.000;t/an
0005100864;VALNOR;Traitement de déchets non dangereux;2010;D5 ;D5 Mise en décharge spécialement aménagée (par exemple, placement dans des alvéoles étanches séparées, recouvertes et isolées les unes et les autres et de l'environnement etc.);;"";9;Déchets banals des entreprises;181600.000;181600.000;t/an
0005100917;SOLABIA;Traitement de déchets non dangereux;2010;R1 ;R1 Utilisation principale comme combustible ou autre moyen de produire de l'énergie;;"";9;Déchets banals des entreprises;212.800;212.800;t/an
0005100917;SOLABIA;Traitement de déchets non dangereux;2010;R3 ;R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques);;"";5;Déchets animaux et végétaux (à l'exclusion des déchets animaux de la préparation des aliments et produits alimentaires ainsi que des fèces, urines et fumier animaux);1424.000;1424.000;t/an
0005100917;SOLABIA;Traitement de déchets non dangereux;2010;R9 ;R9 Régénération ou autres réemplois des huiles;;"";2;Boues d'effluents industriels;560.000;560.000;t/an
0005100977;LE BRONZE ALLOYS ex-INOFORGES;Traitement de déchets non dangereux;2010;D1 ;D1 Dépôt sur ou dans le sol (par exemple, mise en décharge, etc.);;"";9;Déchets banals des entreprises;34.960;34.960;t/an
0005101087;DUO METAL (ex GOUX);Traitement de déchets non dangereux;2010;R3 ;R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques);;"";15 01 02;Emballages en matières plastiques;49.600;49.600;t/an
0005101087;DUO METAL (ex GOUX);Traitement de déchets non dangereux;2010;R3 ;R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques);;"";15 01 06;Emballages en mélange;550.000;550.000;t/an
0005101087;DUO METAL (ex GOUX);Traitement de déchets non dangereux;2010;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;;"";15 01 04;Emballages métalliques;1430.000;1430.000;t/an
0005101565;ISDND SPAT SAINT MAXIMIN;Traitement de déchets non dangereux;2010;D5 ;D5 Mise en décharge spécialement aménagée (par exemple, placement dans des alvéoles étanches séparées, recouvertes et isolées les unes et les autres et de l'environnement etc.);;"";8;Ordures ménagères;55600.000;55600.000;t/an
0005101565;ISDND SPAT SAINT MAXIMIN;Traitement de déchets non dangereux;2010;D5 ;D5 Mise en décharge spécialement aménagée (par exemple, placement dans des alvéoles étanches séparées, recouvertes et isolées les unes et les autres et de l'environnement etc.);;"";9;Déchets banals des entreprises;488000.000;488000.000;t/an
0005101647;INERIS;Traitement de déchets non dangereux;2010;R1 ;R1 Utilisation principale comme combustible ou autre moyen de produire de l'énergie;;"";03 01 05;Sciure de bois, copeaux, chutes, bois, panneaux de particules et placages autres que ceux visés à la rubrique 03 01 04;17.600;14.640;t/an
0005101657;SITA OISE - site de Villeneuve sur Verberie;Traitement de déchets non dangereux;2010;D5 ;D5 Mise en décharge spécialement aménagée (par exemple, placement dans des alvéoles étanches séparées, recouvertes et isolées les unes et les autres et de l'environnement etc.);;"";8;Ordures ménagères;79600.000;79600.000;t/an
0005101657;SITA OISE - site de Villeneuve sur Verberie;Traitement de déchets non dangereux;2010;D5 ;D5 Mise en décharge spécialement aménagée (par exemple, placement dans des alvéoles étanches séparées, recouvertes et isolées les unes et les autres et de l'environnement etc.);;"";9;Déchets banals des entreprises;676000.000;676000.000;t/an
0005101897;IDEX Environnement Picardie (ex Valorga);Traitement de déchets non dangereux;2010;D1 ;D1 Dépôt sur ou dans le sol (par exemple, mise en décharge, etc.);;"";4;Déchets de bois;47600.000;47600.000;t/an
0005101897;IDEX Environnement Picardie (ex Valorga);Traitement de déchets non dangereux;2010;R3 ;R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques);;"";8;Ordures ménagères;246000.000;246000.000;t/an
0005101897;IDEX Environnement Picardie (ex Valorga);Traitement de déchets non dangereux;2010;R3 ;R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques);;"";9;Déchets banals des entreprises;28000.000;28000.000;t/an
0005102027;SECODE;Traitement de déchets non dangereux;2010;D5 ;D5 Mise en décharge spécialement aménagée (par exemple, placement dans des alvéoles étanches séparées, recouvertes et isolées les unes et les autres et de l'environnement etc.);;"";12;Déchets provenant de la mise en forme du traitement physique et mécanique de surface des métaux et matières plastiques :;42000.000;42000.000;t/an
0005102027;SECODE;Traitement de déchets non dangereux;2010;D5 ;D5 Mise en décharge spécialement aménagée (par exemple, placement dans des alvéoles étanches séparées, recouvertes et isolées les unes et les autres et de l'environnement etc.);;"";8;Ordures ménagères;284400.000;284400.000;t/an
0005102027;SECODE;Traitement de déchets non dangereux;2010;D5 ;D5 Mise en décharge spécialement aménagée (par exemple, placement dans des alvéoles étanches séparées, recouvertes et isolées les unes et les autres et de l'environnement etc.);;"";9;Déchets banals des entreprises;456000.000;456000.000;t/an
0005102122;SUEZ ENVIRONNEMENT;Traitement de déchets non dangereux;2010;D5 ;D5 Mise en décharge spécialement aménagée (par exemple, placement dans des alvéoles étanches séparées, recouvertes et isolées les unes et les autres et de l'environnement etc.);;"";20 01 99;Autres fractions non spécifiées ailleurs.;105400.000;105400.000;t/an
0005102122;SUEZ ENVIRONNEMENT;Traitement de déchets non dangereux;2010;D5 ;D5 Mise en décharge spécialement aménagée (par exemple, placement dans des alvéoles étanches séparées, recouvertes et isolées les unes et les autres et de l'environnement etc.);;"";20 03 07;Déchets encombrants;12560.000;12560.000;t/an
0005102239;ECLACHROME;Traitement de déchets non dangereux;2010;D1 ;D1 Dépôt sur ou dans le sol (par exemple, mise en décharge, etc.);;"";8;Ordures ménagères;80.000;80.000;t/an
0005102259;GUARESKI;Traitement de déchets non dangereux;2010;D1 ;D1 Dépôt sur ou dans le sol (par exemple, mise en décharge, etc.);;"";20 03 01;Déchets municipaux en mélange;160.000;16.480;t/an
0005102308;SMIRTOM Picardie Ouest - site de Thieulloy l'Abbaye / TRINOVAL;Traitement de déchets non dangereux;2010;D5 ;D5 Mise en décharge spécialement aménagée (par exemple, placement dans des alvéoles étanches séparées, recouvertes et isolées les unes et les autres et de l'environnement etc.);;"";20 01 99;Autres fractions non spécifiées ailleurs.;56800.000;56800.000;t/an
0005102308;SMIRTOM Picardie Ouest - site de Thieulloy l'Abbaye / TRINOVAL;Traitement de déchets non dangereux;2010;R13;R13 Stockage de déchets préalablement à l'une des opérations numérotées R 1 à R 12 (à l'exclusion du stockage temporaire, avant collecte, sur le site de production);;"";15 01 01;Emballages en papier/carton;8500.000;8500.000;t/an
0005102308;SMIRTOM Picardie Ouest - site de Thieulloy l'Abbaye / TRINOVAL;Traitement de déchets non dangereux;2010;R13;R13 Stockage de déchets préalablement à l'une des opérations numérotées R 1 à R 12 (à l'exclusion du stockage temporaire, avant collecte, sur le site de production);;"";15 01 02;Emballages en matières plastiques;1170.000;1170.000;t/an
0005102308;SMIRTOM Picardie Ouest - site de Thieulloy l'Abbaye / TRINOVAL;Traitement de déchets non dangereux;2010;R13;R13 Stockage de déchets préalablement à l'une des opérations numérotées R 1 à R 12 (à l'exclusion du stockage temporaire, avant collecte, sur le site de production);;"";15 01 04;Emballages métalliques;680.000;680.000;t/an
0005102308;SMIRTOM Picardie Ouest - site de Thieulloy l'Abbaye / TRINOVAL;Traitement de déchets non dangereux;2010;R13;R13 Stockage de déchets préalablement à l'une des opérations numérotées R 1 à R 12 (à l'exclusion du stockage temporaire, avant collecte, sur le site de production);;"";15 01 05;Emballages composites;136.200;136.200;t/an
0005102308;SMIRTOM Picardie Ouest - site de Thieulloy l'Abbaye / TRINOVAL;Traitement de déchets non dangereux;2010;R13;R13 Stockage de déchets préalablement à l'une des opérations numérotées R 1 à R 12 (à l'exclusion du stockage temporaire, avant collecte, sur le site de production);;"";20 01 38;Bois autres que ceux visés à la rubrique 20 01 37;3340.000;3340.000;t/an
0005102308;SMIRTOM Picardie Ouest - site de Thieulloy l'Abbaye / TRINOVAL;Traitement de déchets non dangereux;2010;R3 ;R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques);;"";20 02 01;Déchets biodégradables;6040.000;6040.000;t/an
0005102308;SMIRTOM Picardie Ouest - site de Thieulloy l'Abbaye / TRINOVAL;Traitement de déchets non dangereux;2010;R5 ;R5 Recyclage ou récupération d'autres matières inorganiques;;"";17 05 04;Terres et cailloux autres que ceux visés à la rubrique 17 05 03;5100.000;5100.000;t/an
0005102372;SUEZ ENVIRONNEMENT;Traitement de déchets non dangereux;2010;D5 ;D5 Mise en décharge spécialement aménagée (par exemple, placement dans des alvéoles étanches séparées, recouvertes et isolées les unes et les autres et de l'environnement etc.);;"";20 01 99;Autres fractions non spécifiées ailleurs.;54800.000;54800.000;t/an
0005102372;SUEZ ENVIRONNEMENT;Traitement de déchets non dangereux;2010;D5 ;D5 Mise en décharge spécialement aménagée (par exemple, placement dans des alvéoles étanches séparées, recouvertes et isolées les unes et les autres et de l'environnement etc.);;"";20 03 07;Déchets encombrants;11740.000;11740.000;t/an
0005102417;COVED;Traitement de déchets non dangereux;2010;D5 ;D5 Mise en décharge spécialement aménagée (par exemple, placement dans des alvéoles étanches séparées, recouvertes et isolées les unes et les autres et de l'environnement etc.);;"";10;Dechets provenant de procedes thermiques :;30440.000;30440.000;t/an
0005102417;COVED;Traitement de déchets non dangereux;2010;D5 ;D5 Mise en décharge spécialement aménagée (par exemple, placement dans des alvéoles étanches séparées, recouvertes et isolées les unes et les autres et de l'environnement etc.);;"";11;Déchets provenant du traitement chimique de surface et du revêtement des métaux et autres matériaux, et de l'hydrométallurgie des métaux non ferreux :;6400.000;6360.000;t/an
0005102417;COVED;Traitement de déchets non dangereux;2010;D5 ;D5 Mise en décharge spécialement aménagée (par exemple, placement dans des alvéoles étanches séparées, recouvertes et isolées les unes et les autres et de l'environnement etc.);;"";12;Déchets provenant de la mise en forme du traitement physique et mécanique de surface des métaux et matières plastiques :;34680.000;34680.000;t/an
0005102417;COVED;Traitement de déchets non dangereux;2010;D5 ;D5 Mise en décharge spécialement aménagée (par exemple, placement dans des alvéoles étanches séparées, recouvertes et isolées les unes et les autres et de l'environnement etc.);;"";14;Déchets de solvants organiques, d'agents réfrigérants et propulseurs (sauf chapitres 07 et 08) :;91200.000;91200.000;t/an
0005102417;COVED;Traitement de déchets non dangereux;2010;D5 ;D5 Mise en décharge spécialement aménagée (par exemple, placement dans des alvéoles étanches séparées, recouvertes et isolées les unes et les autres et de l'environnement etc.);;"";8;Ordures ménagères;121600.000;121600.000;t/an
0005102417;COVED;Traitement de déchets non dangereux;2010;D5 ;D5 Mise en décharge spécialement aménagée (par exemple, placement dans des alvéoles étanches séparées, recouvertes et isolées les unes et les autres et de l'environnement etc.);;"";9;Déchets banals des entreprises;84000.000;84000.000;t/an
0005102417;COVED;Traitement de déchets non dangereux;2010;R3 ;R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques);;"";5;Déchets animaux et végétaux (à l'exclusion des déchets animaux de la préparation des aliments et produits alimentaires ainsi que des fèces, urines et fumier animaux);14640.000;14640.000;t/an
0005102537;BREA SYSTEM;Traitement de déchets non dangereux;2010;D1 ;D1 Dépôt sur ou dans le sol (par exemple, mise en décharge, etc.);;"";9;Déchets banals des entreprises;88.000;88.000;t/an
0005102590;ORTEC SERVICES ENVIRONNEMENT-TRD;Traitement de déchets non dangereux;2010;D1 ;D1 Dépôt sur ou dans le sol (par exemple, mise en décharge, etc.);;"";11 01 14;Déchets de dégraissage autres que ceux visés à la rubrique 11 01 13;244.000;244.000;t/an
0005102590;ORTEC SERVICES ENVIRONNEMENT-TRD;Traitement de déchets non dangereux;2010;D1 ;D1 Dépôt sur ou dans le sol (par exemple, mise en décharge, etc.);;"";19 08 99;Déchets non spécifiés ailleurs.;92.000;92.000;t/an
0005102590;ORTEC SERVICES ENVIRONNEMENT-TRD;Traitement de déchets non dangereux;2010;D9 ;D9 Traitement physico-chimique non spécifié ailleurs dans la présente annexe, aboutissant à des composés ou à des mélanges qui sont éliminés selon l'un des procédés numérotés D 1 à D 12 (par exemple, évaporation, séchage, calcination, etc.);;"";08 01 12;Déchets de peintures ou vernis autres que ceux visés à la rubrique 08 01 11;106.000;106.000;t/an
0005102590;ORTEC SERVICES ENVIRONNEMENT-TRD;Traitement de déchets non dangereux;2010;D9 ;D9 Traitement physico-chimique non spécifié ailleurs dans la présente annexe, aboutissant à des composés ou à des mélanges qui sont éliminés selon l'un des procédés numérotés D 1 à D 12 (par exemple, évaporation, séchage, calcination, etc.);;"";08 01 18;Déchets provenant du décapage de peintures ou vernis autres que ceux visés à la rubrique 08 01 17;1064.000;1064.000;t/an
