identifiant;nom_etablissement;dechet;annee;code_operation_eliminatio_valorisation;libelle_operation_eliminatio_valorisation;code_departement;pays;code_dechet;libelle_dechet;quantite;unite
00       75624001;CONSERVERIE DE BERGERAC;Production de déchets non dangereux;2013;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;24;"";15 01 04;Emballages métalliques;48;t/an
00       75624001;CONSERVERIE DE BERGERAC;Production de déchets non dangereux;2013;R5 ;R5 Recyclage ou récupération d'autres matières inorganiques;47;"";15 01 01;Emballages en papier/carton;220;t/an
00       75624001;CONSERVERIE DE BERGERAC;Production de déchets non dangereux;2013;R5 ;R5 Recyclage ou récupération d'autres matières inorganiques;24;"";15 01 02;Emballages en matières plastiques;38;t/an
00       25041001;Coopérative des MONTS DE JOUX;Production de déchets non dangereux;2013;R10;R10 Epandage sur le sol au profit de l'agriculture ou de l'écologie;25;"";02 02 04;Boues provenant du traitement in situ des effluents;3170;t/an
00       64208005;EARL CASSOU-LAHORE;Production de déchets non dangereux;2013;R10;R10 Epandage sur le sol au profit de l'agriculture ou de l'écologie;;"";02 01 06;Fèces, urine et fumier (y compris paille souillée), effluents, collectés séparément et traités hors site;3110;t/an
00       14654010;EVA;Production de déchets non dangereux;2013;D10;D10 Incinération à terre;61;"";02 02 03;Matières impropres à la consommation ou à la transformation;2690;t/an
00       14654010;EVA;Production de déchets non dangereux;2013;R5 ;R5 Recyclage ou récupération d'autres matières inorganiques;22;"";02 02 02;Déchets de tissus animaux;750;t/an
00       14654010;EVA;Production de déchets non dangereux;2013;R5 ;R5 Recyclage ou récupération d'autres matières inorganiques;36;"";02 02 02;Déchets de tissus animaux;48;t/an
00       14654010;EVA;Production de déchets non dangereux;2013;R5 ;R5 Recyclage ou récupération d'autres matières inorganiques;61;"";02 02 04;Boues provenant du traitement in situ des effluents;48;t/an
00       40282001;FERMIERS LANDAIS SAS;Production de déchets non dangereux;2013;D12;D12 Stockage permanent (par exemple, placement de conteneurs dans une mine, etc.);31;"";08 03 18;Déchets de toner d'impression autres que ceux visés à la rubrique 08 03 17;0.038;t/an
00       40282001;FERMIERS LANDAIS SAS;Production de déchets non dangereux;2013;D2 ;D2 Traitement en milieu terrestre (par exemple, biodégradation de déchets liquides ou de boues dans les sols, etc.);40;"";02 02 04;Boues provenant du traitement in situ des effluents;99.3;t/an
00       40282001;FERMIERS LANDAIS SAS;Production de déchets non dangereux;2013;R3 ;R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques);47;"";02 01 02;Déchets de tissus animaux;11000;t/an
00       40282001;FERMIERS LANDAIS SAS;Production de déchets non dangereux;2013;R3 ;R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques);40;"";20 03 01;Déchets municipaux en mélange;82.5;t/an
00       40282001;FERMIERS LANDAIS SAS;Production de déchets non dangereux;2013;R5 ;R5 Recyclage ou récupération d'autres matières inorganiques;62;"";15 01 02;Emballages en matières plastiques;0.528;t/an
00       40282001;FERMIERS LANDAIS SAS;Production de déchets non dangereux;2013;R5 ;R5 Recyclage ou récupération d'autres matières inorganiques;40;"";16 01 17;Métaux ferreux;3.02;t/an
00       40282001;FERMIERS LANDAIS SAS;Production de déchets non dangereux;2013;R5 ;R5 Recyclage ou récupération d'autres matières inorganiques;40;"";20 01 01;Papier et carton;73.2;t/an
00       40282001;FERMIERS LANDAIS SAS;Production de déchets non dangereux;2013;R5 ;R5 Recyclage ou récupération d'autres matières inorganiques;40;"";20 01 38;Bois autres que ceux visés à la rubrique 20 01 37;10.9;t/an
00       40282001;FERMIERS LANDAIS SAS;Production de déchets non dangereux;2013;R5 ;R5 Recyclage ou récupération d'autres matières inorganiques;40;"";20 01 39;Matières plastiques;2.14;t/an
00       75664052;FIPSO Aquitaine;Production de déchets non dangereux;2013;D1 ;D1 Dépôt sur ou dans le sol (par exemple, mise en décharge, etc.);64;"";02 02 04;Boues provenant du traitement in situ des effluents;10132;t/an
00       51101001;Les ELEVEURS de la CHAMPAGNE;Production de déchets non dangereux;2013;D1 ;D1 Dépôt sur ou dans le sol (par exemple, mise en décharge, etc.);02;"";02 02 03;Matières impropres à la consommation ou à la transformation;148;t/an
00       51101001;Les ELEVEURS de la CHAMPAGNE;Production de déchets non dangereux;2013;D5 ;D5 Mise en décharge spécialement aménagée (par exemple, placement dans des alvéoles étanches séparées, recouvertes et isolées les unes et les autres et de l'environnement etc.);51;"";15 01 02;Emballages en matières plastiques;158;t/an
00       51101001;Les ELEVEURS de la CHAMPAGNE;Production de déchets non dangereux;2013;R10;R10 Epandage sur le sol au profit de l'agriculture ou de l'écologie;51;"";19 08 12;Boues provenant du traitement biologique des eaux usées industrielles autres que celles visées à la rubrique 19 08 11;192;t/an
00       51101001;Les ELEVEURS de la CHAMPAGNE;Production de déchets non dangereux;2013;R3 ;R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques);01;"";02 02 02;Déchets de tissus animaux;1236;t/an
00       51101001;Les ELEVEURS de la CHAMPAGNE;Production de déchets non dangereux;2013;R3 ;R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques);55;"";02 02 02;Déchets de tissus animaux;4802;t/an
00       51101001;Les ELEVEURS de la CHAMPAGNE;Production de déchets non dangereux;2013;R3 ;R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques);;BELGIQUE;02 02 02;Déchets de tissus animaux;3016;t/an
00       51101001;Les ELEVEURS de la CHAMPAGNE;Production de déchets non dangereux;2013;R3 ;R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques);;PAYS-BAS;02 02 02;Déchets de tissus animaux;1356;t/an
00       51101001;Les ELEVEURS de la CHAMPAGNE;Production de déchets non dangereux;2013;R5 ;R5 Recyclage ou récupération d'autres matières inorganiques;51;"";15 01 01;Emballages en papier/carton;114;t/an
00       25578200;Les éleveurs de la Chevillotte;Production de déchets non dangereux;2013;D10;D10 Incinération à terre;03;"";02 02 02;Déchets de tissus animaux;2.68;t/an
00       25578200;Les éleveurs de la Chevillotte;Production de déchets non dangereux;2013;D10;D10 Incinération à terre;39;"";02 02 02;Déchets de tissus animaux;0.177;t/an
00       25578200;Les éleveurs de la Chevillotte;Production de déchets non dangereux;2013;D13;D13 Regroupement préalablement à l'une des opérations numérotées D 1 à D 12;25;"";20 01 01;Papier et carton;160;t/an
00       25578200;Les éleveurs de la Chevillotte;Production de déchets non dangereux;2013;R12;R12 Echange de déchets en vue de les soumettre à l'une des opérations numérotées R 1 à R 11;39;"";02 02 02;Déchets de tissus animaux;3170;t/an
00       25578200;Les éleveurs de la Chevillotte;Production de déchets non dangereux;2013;R12;R12 Echange de déchets en vue de les soumettre à l'une des opérations numérotées R 1 à R 11;39;"";02 02 04;Boues provenant du traitement in situ des effluents;468;t/an
00       75664053;LINDT ET SPRUNGLI;Production de déchets non dangereux;2013;D1 ;D1 Dépôt sur ou dans le sol (par exemple, mise en décharge, etc.);64;"";20 01 99;Autres fractions non spécifiées ailleurs.;704;t/an
00       75664053;LINDT ET SPRUNGLI;Production de déchets non dangereux;2013;R10;R10 Epandage sur le sol au profit de l'agriculture ou de l'écologie;44;"";02 03 04;Matières impropres à la consommation ou à la transformation;3730;t/an
00       75664053;LINDT ET SPRUNGLI;Production de déchets non dangereux;2013;R13;R13 Stockage de déchets préalablement à l'une des opérations numérotées R 1 à R 12 (à l'exclusion du stockage temporaire, avant collecte, sur le site de production);65;"";15 01 01;Emballages en papier/carton;1320;t/an
00       75664053;LINDT ET SPRUNGLI;Production de déchets non dangereux;2013;R13;R13 Stockage de déchets préalablement à l'une des opérations numérotées R 1 à R 12 (à l'exclusion du stockage temporaire, avant collecte, sur le site de production);65;"";15 01 02;Emballages en matières plastiques;244;t/an
00       75664053;LINDT ET SPRUNGLI;Production de déchets non dangereux;2013;R13;R13 Stockage de déchets préalablement à l'une des opérations numérotées R 1 à R 12 (à l'exclusion du stockage temporaire, avant collecte, sur le site de production);64;"";17 02 01;Bois;696;t/an
00       75664053;LINDT ET SPRUNGLI;Production de déchets non dangereux;2013;R13;R13 Stockage de déchets préalablement à l'une des opérations numérotées R 1 à R 12 (à l'exclusion du stockage temporaire, avant collecte, sur le site de production);64;"";17 04 02;Aluminium;9.8;t/an
00       75664053;LINDT ET SPRUNGLI;Production de déchets non dangereux;2013;R13;R13 Stockage de déchets préalablement à l'une des opérations numérotées R 1 à R 12 (à l'exclusion du stockage temporaire, avant collecte, sur le site de production);64;"";17 04 05;Fer et acier;248;t/an
00       75664053;LINDT ET SPRUNGLI;Production de déchets non dangereux;2013;R13;R13 Stockage de déchets préalablement à l'une des opérations numérotées R 1 à R 12 (à l'exclusion du stockage temporaire, avant collecte, sur le site de production);65;"";19 12 01;Papier et carton;14.4;t/an
00       75664053;LINDT ET SPRUNGLI;Production de déchets non dangereux;2013;R3 ;R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques);85;"";02 03 04;Matières impropres à la consommation ou à la transformation;2070;t/an
00       75664053;LINDT ET SPRUNGLI;Production de déchets non dangereux;2013;R3 ;R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques);64;"";02 03 05;Boues provenant du traitement in situ des effluents;456;t/an
00       87085001;REGIE MUNICIPALE DE L'ABATTOIR DE LIMOGES;Production de déchets non dangereux;2013;D10;D10 Incinération à terre;79;"";02 01 02;Déchets de tissus animaux;4090;t/an
00       87085001;REGIE MUNICIPALE DE L'ABATTOIR DE LIMOGES;Production de déchets non dangereux;2013;R10;R10 Epandage sur le sol au profit de l'agriculture ou de l'écologie;87;"";02 01 06;Fèces, urine et fumier (y compris paille souillée), effluents, collectés séparément et traités hors site;1500;t/an
00       02307501;SARVAL SUD EST;Production de déchets non dangereux;2013;D8 ;D8 Traitement biologique non spécifié ailleurs dans la présente annexe, aboutissant à des composés ou à des mélanges qui sont éliminés selon l'un des procédés numérotés D 1 à D 12;03;"";02 02 02;Déchets de tissus animaux;2750;t/an
00       02307501;SARVAL SUD EST;Production de déchets non dangereux;2013;R12;R12 Echange de déchets en vue de les soumettre à l'une des opérations numérotées R 1 à R 11;03;"";02 02 02;Déchets de tissus animaux;24900;t/an
00       02307501;SARVAL SUD EST;Production de déchets non dangereux;2013;R12;R12 Echange de déchets en vue de les soumettre à l'une des opérations numérotées R 1 à R 11;15;"";02 02 02;Déchets de tissus animaux;1970;t/an
00       25056200;SBA Société Bisontine d'Abattage;Production de déchets non dangereux;2013;D13;D13 Regroupement préalablement à l'une des opérations numérotées D 1 à D 12;39;"";02 02 02;Déchets de tissus animaux;3360;t/an
00       25056200;SBA Société Bisontine d'Abattage;Production de déchets non dangereux;2013;D8 ;D8 Traitement biologique non spécifié ailleurs dans la présente annexe, aboutissant à des composés ou à des mélanges qui sont éliminés selon l'un des procédés numérotés D 1 à D 12;70;"";02 01 06;Fèces, urine et fumier (y compris paille souillée), effluents, collectés séparément et traités hors site;645;t/an
00       25056200;SBA Société Bisontine d'Abattage;Production de déchets non dangereux;2013;R3 ;R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques);39;"";02 02 04;Boues provenant du traitement in situ des effluents;354;t/an
00       61001001;SELVI;Production de déchets non dangereux;2013;R1 ;R1 Utilisation principale comme combustible ou autre moyen de produire de l'énergie;61;"";02 02 03;Matières impropres à la consommation ou à la transformation;1980;t/an
00       61001001;SELVI;Production de déchets non dangereux;2013;R1 ;R1 Utilisation principale comme combustible ou autre moyen de produire de l'énergie;44;"";02 02 04;Boues provenant du traitement in situ des effluents;50.5;t/an
00       61001001;SELVI;Production de déchets non dangereux;2013;R3 ;R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques);35;"";02 02 02;Déchets de tissus animaux;371;t/an
00       61001001;SELVI;Production de déchets non dangereux;2013;R3 ;R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques);61;"";02 02 02;Déchets de tissus animaux;371;t/an
00       61001001;SELVI;Production de déchets non dangereux;2013;R3 ;R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques);61;"";20 01 01;Papier et carton;5.64;t/an
00       61001001;SELVI;Production de déchets non dangereux;2013;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;61;"";12 01 01;Limaille et chutes de métaux ferreux;8.62;t/an
00       29293010;S.F.V.;Production de déchets non dangereux;2013;D9 ;D9 Traitement physico-chimique non spécifié ailleurs dans la présente annexe, aboutissant à des composés ou à des mélanges qui sont éliminés selon l'un des procédés numérotés D 1 à D 12 (par exemple, évaporation, séchage, calcination, etc.);29;"";02 02 02;Déchets de tissus animaux;6180;t/an
00       29293010;S.F.V.;Production de déchets non dangereux;2013;R1 ;R1 Utilisation principale comme combustible ou autre moyen de produire de l'énergie;29;"";02 02 99;Déchets non spécifiés ailleurs.;64.8;t/an
00       29293010;S.F.V.;Production de déchets non dangereux;2013;R10;R10 Epandage sur le sol au profit de l'agriculture ou de l'écologie;29;"";02 02 04;Boues provenant du traitement in situ des effluents;118;t/an
00       61096018;SNV;Production de déchets non dangereux;2013;D10;D10 Incinération à terre;61;"";02 02 03;Matières impropres à la consommation ou à la transformation;173.70;t/an
00       61096018;SNV;Production de déchets non dangereux;2013;R3 ;R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques);22;"";02 02 02;Déchets de tissus animaux;9649.8;t/an
00       61096018;SNV;Production de déchets non dangereux;2013;R5 ;R5 Recyclage ou récupération d'autres matières inorganiques;61;"";15 01 01;Emballages en papier/carton;151.28;t/an
00       61096018;SNV;Production de déchets non dangereux;2013;R5 ;R5 Recyclage ou récupération d'autres matières inorganiques;61;"";15 01 02;Emballages en matières plastiques;23.34;t/an
00       61096018;SNV;Production de déchets non dangereux;2013;R5 ;R5 Recyclage ou récupération d'autres matières inorganiques;61;"";15 01 03;Emballages en bois;14.2;t/an
00       61096018;SNV;Production de déchets non dangereux;2013;R5 ;R5 Recyclage ou récupération d'autres matières inorganiques;61;"";15 01 06;Emballages en mélange;12.4;t/an
00       61096018;SNV;Production de déchets non dangereux;2013;R5 ;R5 Recyclage ou récupération d'autres matières inorganiques;61;"";17 04 02;Aluminium;68.06;t/an
00       61096020;SNV;Production de déchets non dangereux;2013;D1 ;D1 Dépôt sur ou dans le sol (par exemple, mise en décharge, etc.);50;"";15 01 06;Emballages en mélange;197;t/an
00       61096020;SNV;Production de déchets non dangereux;2013;R1 ;R1 Utilisation principale comme combustible ou autre moyen de produire de l'énergie;61;"";02 02 03;Matières impropres à la consommation ou à la transformation;2250;t/an
00       61096020;SNV;Production de déchets non dangereux;2013;R3 ;R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques);35;"";02 02 02;Déchets de tissus animaux;20000;t/an
00       61096020;SNV;Production de déchets non dangereux;2013;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;72;"";15 01 01;Emballages en papier/carton;130;t/an
00       61096020;SNV;Production de déchets non dangereux;2013;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;44;"";15 01 02;Emballages en matières plastiques;56.4;t/an
00       61096020;SNV;Production de déchets non dangereux;2013;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;49;"";15 01 03;Emballages en bois;49.7;t/an
00       61096020;SNV;Production de déchets non dangereux;2013;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;75;"";20 01 02;Verre;0.23;t/an
00       61096020;SNV;Production de déchets non dangereux;2013;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;77;"";20 01 40;Métaux;5.68;t/an
00       61096020;SNV;Production de déchets non dangereux;2013;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;78;"";20 01 40;Métaux;18.2;t/an
0005100049;SUEZ RR IWS Chemical France;Production de déchets non dangereux;2013;D5 ;D5 Mise en décharge spécialement aménagée (par exemple, placement dans des alvéoles étanches séparées, recouvertes et isolées les unes et les autres et de l'environnement etc.);77;"";05 01 16;Déchets contenant du soufre provenant de la désulfuration du pétrole;98.32;t/an
0005100049;SUEZ RR IWS Chemical France;Production de déchets non dangereux;2013;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;59;"";15 01 02;Emballages en matières plastiques;53.92;t/an
0005100049;SUEZ RR IWS Chemical France;Production de déchets non dangereux;2013;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;62;"";15 01 03;Emballages en bois;6;t/an
0005100058;NLMK COATING S.A.;Production de déchets non dangereux;2013;D1 ;D1 Dépôt sur ou dans le sol (par exemple, mise en décharge, etc.);02;"";20 03 01;Déchets municipaux en mélange;1.22;t/an
0005100058;NLMK COATING S.A.;Production de déchets non dangereux;2013;D13;D13 Regroupement préalablement à l'une des opérations numérotées D 1 à D 12;02;"";20 01 99;Autres fractions non spécifiées ailleurs.;21.1;t/an
0005100058;NLMK COATING S.A.;Production de déchets non dangereux;2013;D13;D13 Regroupement préalablement à l'une des opérations numérotées D 1 à D 12;80;"";20 03 01;Déchets municipaux en mélange;11.3;t/an
0005100058;NLMK COATING S.A.;Production de déchets non dangereux;2013;D8 ;D8 Traitement biologique non spécifié ailleurs dans la présente annexe, aboutissant à des composés ou à des mélanges qui sont éliminés selon l'un des procédés numérotés D 1 à D 12;02;"";20 01 25;Huiles et matières grasses alimentaires;1.04;t/an
0005100058;NLMK COATING S.A.;Production de déchets non dangereux;2013;D8 ;D8 Traitement biologique non spécifié ailleurs dans la présente annexe, aboutissant à des composés ou à des mélanges qui sont éliminés selon l'un des procédés numérotés D 1 à D 12;02;"";20 03 04;Boues de fosses septiques;36.2;t/an
0005100058;NLMK COATING S.A.;Production de déchets non dangereux;2013;R13;R13 Stockage de déchets préalablement à l'une des opérations numérotées R 1 à R 12 (à l'exclusion du stockage temporaire, avant collecte, sur le site de production);60;"";01 04 99;Déchets non spécifiés ailleurs.;0.128;t/an
0005100058;NLMK COATING S.A.;Production de déchets non dangereux;2013;R13;R13 Stockage de déchets préalablement à l'une des opérations numérotées R 1 à R 12 (à l'exclusion du stockage temporaire, avant collecte, sur le site de production);02;"";12 01 05;Déchets de matières plastiques d'ébarbage et de tournage;1.04;t/an
0005100058;NLMK COATING S.A.;Production de déchets non dangereux;2013;R13;R13 Stockage de déchets préalablement à l'une des opérations numérotées R 1 à R 12 (à l'exclusion du stockage temporaire, avant collecte, sur le site de production);80;"";15 01 06;Emballages en mélange;16.3;t/an
0005100058;NLMK COATING S.A.;Production de déchets non dangereux;2013;R13;R13 Stockage de déchets préalablement à l'une des opérations numérotées R 1 à R 12 (à l'exclusion du stockage temporaire, avant collecte, sur le site de production);59;"";19 02 99;Déchets non spécifiés ailleurs.;41.5;t/an
0005100058;NLMK COATING S.A.;Production de déchets non dangereux;2013;R13;R13 Stockage de déchets préalablement à l'une des opérations numérotées R 1 à R 12 (à l'exclusion du stockage temporaire, avant collecte, sur le site de production);02;"";20 01 38;Bois autres que ceux visés à la rubrique 20 01 37;2.58;t/an
0005100058;NLMK COATING S.A.;Production de déchets non dangereux;2013;R3 ;R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques);02;"";03 03 08;Déchets provenant du tri de papier et de carton destinés au recyclage;3.46;t/an
0005100058;NLMK COATING S.A.;Production de déchets non dangereux;2013;R3 ;R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques);02;"";15 01 01;Emballages en papier/carton;1.08;t/an
0005100058;NLMK COATING S.A.;Production de déchets non dangereux;2013;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;02;"";12 01 01;Limaille et chutes de métaux ferreux;17500;t/an
0005100058;NLMK COATING S.A.;Production de déchets non dangereux;2013;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;02;"";12 01 03;Limaille et chutes de métaux non ferreux;0.14;t/an
0005100058;NLMK COATING S.A.;Production de déchets non dangereux;2013;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;02;"";17 04 01;Cuivre, bronze, laiton;1.12;t/an
0005100058;NLMK COATING S.A.;Production de déchets non dangereux;2013;R5 ;R5 Recyclage ou récupération d'autres matières inorganiques;02;"";15 01 06;Emballages en mélange;22.0;t/an
0005100096;MATERNE;Production de déchets non dangereux;2013;D1 ;D1 Dépôt sur ou dans le sol (par exemple, mise en décharge, etc.);80;"";02 03 04;Matières impropres à la consommation ou à la transformation;6510;t/an
0005100096;MATERNE;Production de déchets non dangereux;2013;D1 ;D1 Dépôt sur ou dans le sol (par exemple, mise en décharge, etc.);02;"";15 01 01;Emballages en papier/carton;644;t/an
0005100096;MATERNE;Production de déchets non dangereux;2013;D1 ;D1 Dépôt sur ou dans le sol (par exemple, mise en décharge, etc.);02;"";15 01 02;Emballages en matières plastiques;96;t/an
0005100096;MATERNE;Production de déchets non dangereux;2013;D1 ;D1 Dépôt sur ou dans le sol (par exemple, mise en décharge, etc.);59;"";15 01 03;Emballages en bois;388;t/an
0005100096;MATERNE;Production de déchets non dangereux;2013;D1 ;D1 Dépôt sur ou dans le sol (par exemple, mise en décharge, etc.);02;"";15 01 04;Emballages métalliques;394;t/an
0005100096;MATERNE;Production de déchets non dangereux;2013;D1 ;D1 Dépôt sur ou dans le sol (par exemple, mise en décharge, etc.);02;"";19 08 01;Déchets de dégrillage;297;t/an
0005100096;MATERNE;Production de déchets non dangereux;2013;D1 ;D1 Dépôt sur ou dans le sol (par exemple, mise en décharge, etc.);80;"";19 08 12;Boues provenant du traitement biologique des eaux usées industrielles autres que celles visées à la rubrique 19 08 11;740;t/an
0005100096;MATERNE;Production de déchets non dangereux;2013;D1 ;D1 Dépôt sur ou dans le sol (par exemple, mise en décharge, etc.);02;"";20 03 01;Déchets municipaux en mélange;1560;t/an
0005100097;NESTLE France SAS;Production de déchets non dangereux;2013;D13;D13 Regroupement préalablement à l'une des opérations numérotées D 1 à D 12;59;"";20 03 07;Déchets encombrants;22.4;t/an
0005100097;NESTLE France SAS;Production de déchets non dangereux;2013;D8 ;D8 Traitement biologique non spécifié ailleurs dans la présente annexe, aboutissant à des composés ou à des mélanges qui sont éliminés selon l'un des procédés numérotés D 1 à D 12;59;"";02 05 02;Boues provenant du traitement in situ des effluents;846;t/an
0005100097;NESTLE France SAS;Production de déchets non dangereux;2013;D8 ;D8 Traitement biologique non spécifié ailleurs dans la présente annexe, aboutissant à des composés ou à des mélanges qui sont éliminés selon l'un des procédés numérotés D 1 à D 12;62;"";02 05 02;Boues provenant du traitement in situ des effluents;1780;t/an
0005100097;NESTLE France SAS;Production de déchets non dangereux;2013;R12;R12 Echange de déchets en vue de les soumettre à l'une des opérations numérotées R 1 à R 11;59;"";16 03 06;Déchets d'origine organique autres que ceux visés à la rubrique 16 03 05.;56.36;t/an
0005100097;NESTLE France SAS;Production de déchets non dangereux;2013;R13;R13 Stockage de déchets préalablement à l'une des opérations numérotées R 1 à R 12 (à l'exclusion du stockage temporaire, avant collecte, sur le site de production);59;"";19 08 02;Déchets de dessablage;16.9;t/an
0005100097;NESTLE France SAS;Production de déchets non dangereux;2013;R3 ;R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques);35;"";02 05 01;Matières impropres à la consommation ou à la transformation;1470;t/an
0005100097;NESTLE France SAS;Production de déchets non dangereux;2013;R3 ;R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques);59;"";02 05 01;Matières impropres à la consommation ou à la transformation;57.5;t/an
0005100097;NESTLE France SAS;Production de déchets non dangereux;2013;R3 ;R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques);62;"";02 05 01;Matières impropres à la consommation ou à la transformation;200;t/an
0005100097;NESTLE France SAS;Production de déchets non dangereux;2013;R3 ;R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques);94;"";02 05 01;Matières impropres à la consommation ou à la transformation;309;t/an
0005100097;NESTLE France SAS;Production de déchets non dangereux;2013;R3 ;R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques);59;"";02 05 99;Déchets non spécifiés ailleurs.;15.5;t/an
