identifiant;nom_etablissement;dechet;annee;code_operation_eliminatio_valorisation;libelle_operation_eliminatio_valorisation;code_departement;pays;code_dechet;libelle_dechet;quantite;unite
0003700770;SECHE ECO SERVICES;Production de déchets non dangereux;2018;D5 ;D5 Mise en décharge spécialement aménagée (par exemple, placement dans des alvéoles étanches séparées, recouvertes et isolées les unes et les autres et de l'environnement etc.);82;"";19 12 12;Autres déchets (y compris mélanges) provenant du traitement mécanique des déchets autres que ceux visés à la rubrique 19 12 11.;10200;t/an
0003700770;SECHE ECO SERVICES;Production de déchets non dangereux;2018;D5 ;D5 Mise en décharge spécialement aménagée (par exemple, placement dans des alvéoles étanches séparées, recouvertes et isolées les unes et les autres et de l'environnement etc.);81;"";19 13 02;Déchets solides provenant de la décontamination des sols autres que ceux visés à la rubrique 19 13 01;1500;t/an
0003700770;SECHE ECO SERVICES;Production de déchets non dangereux;2018;D8 ;D8 Traitement biologique non spécifié ailleurs dans la présente annexe, aboutissant à des composés ou à des mélanges qui sont éliminés selon l'un des procédés numérotés D 1 à D 12;81;"";19 08 99;Déchets non spécifiés ailleurs.;386;t/an
0003800584;recynov;Production de déchets non dangereux;2018;D5 ;D5 Mise en décharge spécialement aménagée (par exemple, placement dans des alvéoles étanches séparées, recouvertes et isolées les unes et les autres et de l'environnement etc.);62;"";17 09 04;Déchets de construction et de démolition en mélange autres que ceux visés aux rubriques 17 09 01, 17 09 02 et 17 09 03.;9400;t/an
0003800584;recynov;Production de déchets non dangereux;2018;R3 ;R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques);62;"";17 02 01;Bois;844;t/an
0003800584;recynov;Production de déchets non dangereux;2018;R3 ;R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques);62;"";20 02 01;Déchets biodégradables;1280;t/an
0003800584;recynov;Production de déchets non dangereux;2018;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;62;"";17 04 05;Fer et acier;429;t/an
0003800584;recynov;Production de déchets non dangereux;2018;R5 ;R5 Recyclage ou récupération d'autres matières inorganiques;62;"";20 01 01;Papier et carton;43;t/an
0005100096;MATERNE;Production de déchets non dangereux;2018;R12;R12 Echange de déchets en vue de les soumettre à l'une des opérations numérotées R 1 à R 11;02;"";02 03 05;Boues provenant du traitement in situ des effluents;104;t/an
0005100096;MATERNE;Production de déchets non dangereux;2018;R12;R12 Echange de déchets en vue de les soumettre à l'une des opérations numérotées R 1 à R 11;02;"";15 01 01;Emballages en papier/carton;495;t/an
0005100096;MATERNE;Production de déchets non dangereux;2018;R12;R12 Echange de déchets en vue de les soumettre à l'une des opérations numérotées R 1 à R 11;02;"";15 01 02;Emballages en matières plastiques;46.6;t/an
0005100096;MATERNE;Production de déchets non dangereux;2018;R12;R12 Echange de déchets en vue de les soumettre à l'une des opérations numérotées R 1 à R 11;02;"";15 01 03;Emballages en bois;468;t/an
0005100096;MATERNE;Production de déchets non dangereux;2018;R12;R12 Echange de déchets en vue de les soumettre à l'une des opérations numérotées R 1 à R 11;02;"";15 01 04;Emballages métalliques;515;t/an
0005100096;MATERNE;Production de déchets non dangereux;2018;R12;R12 Echange de déchets en vue de les soumettre à l'une des opérations numérotées R 1 à R 11;02;"";16 03 06;Déchets d'origine organique autres que ceux visés à la rubrique 16 03 05.;1940;t/an
0005100096;MATERNE;Production de déchets non dangereux;2018;R3 ;R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques);02;"";02 03 04;Matières impropres à la consommation ou à la transformation;4330;t/an
0005100096;MATERNE;Production de déchets non dangereux;2018;R3 ;R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques);02;"";19 08 01;Déchets de dégrillage;162;t/an
0005100096;MATERNE;Production de déchets non dangereux;2018;R5 ;R5 Recyclage ou récupération d'autres matières inorganiques;62;"";15 01 02;Emballages en matières plastiques;1.18;t/an
0005100097;NESTLE France SAS;Production de déchets non dangereux;2018;D13;D13 Regroupement préalablement à l'une des opérations numérotées D 1 à D 12;59;"";20 03 04;Boues de fosses septiques;19.9;t/an
0005100097;NESTLE France SAS;Production de déchets non dangereux;2018;D8 ;D8 Traitement biologique non spécifié ailleurs dans la présente annexe, aboutissant à des composés ou à des mélanges qui sont éliminés selon l'un des procédés numérotés D 1 à D 12;62;"";02 05 01;Matières impropres à la consommation ou à la transformation;44.9;t/an
0005100097;NESTLE France SAS;Production de déchets non dangereux;2018;D8 ;D8 Traitement biologique non spécifié ailleurs dans la présente annexe, aboutissant à des composés ou à des mélanges qui sont éliminés selon l'un des procédés numérotés D 1 à D 12;62;"";02 05 02;Boues provenant du traitement in situ des effluents;1060;t/an
0005100097;NESTLE France SAS;Production de déchets non dangereux;2018;D8 ;D8 Traitement biologique non spécifié ailleurs dans la présente annexe, aboutissant à des composés ou à des mélanges qui sont éliminés selon l'un des procédés numérotés D 1 à D 12;59;"";20 01 25;Huiles et matières grasses alimentaires;75.2;t/an
0005100097;NESTLE France SAS;Production de déchets non dangereux;2018;R1 ;R1 Utilisation principale comme combustible ou autre moyen de produire de l'énergie;59;"";20 03 01;Déchets municipaux en mélange;227;t/an
0005100097;NESTLE France SAS;Production de déchets non dangereux;2018;R13;R13 Stockage de déchets préalablement à l'une des opérations numérotées R 1 à R 12 (à l'exclusion du stockage temporaire, avant collecte, sur le site de production);59;"";19 08 02;Déchets de dessablage;14.8;t/an
0005100097;NESTLE France SAS;Production de déchets non dangereux;2018;R3 ;R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques);02;"";02 05 01;Matières impropres à la consommation ou à la transformation;1.58;t/an
0005100097;NESTLE France SAS;Production de déchets non dangereux;2018;R3 ;R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques);35;"";02 05 01;Matières impropres à la consommation ou à la transformation;1990;t/an
0005100097;NESTLE France SAS;Production de déchets non dangereux;2018;R3 ;R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques);59;"";02 05 01;Matières impropres à la consommation ou à la transformation;141;t/an
0005100097;NESTLE France SAS;Production de déchets non dangereux;2018;R3 ;R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques);02;"";15 01 03;Emballages en bois;467;t/an
0005100097;NESTLE France SAS;Production de déchets non dangereux;2018;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;02;"";15 01 04;Emballages métalliques;25;t/an
0005100097;NESTLE France SAS;Production de déchets non dangereux;2018;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;02;"";16 01 17;Métaux ferreux;340;t/an
0005100097;NESTLE France SAS;Production de déchets non dangereux;2018;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;02;"";17 04 02;Aluminium;0.905;t/an
0005100097;NESTLE France SAS;Production de déchets non dangereux;2018;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;02;"";17 04 07;Métaux en mélange;34.6;t/an
0005100097;NESTLE France SAS;Production de déchets non dangereux;2018;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;02;"";17 04 11;Câbles autres que ceux visés à la rubrique 17 04 10.;0.367;t/an
0005100097;NESTLE France SAS;Production de déchets non dangereux;2018;R5 ;R5 Recyclage ou récupération d'autres matières inorganiques;59;"";15 01 01;Emballages en papier/carton;323;t/an
0005100097;NESTLE France SAS;Production de déchets non dangereux;2018;R5 ;R5 Recyclage ou récupération d'autres matières inorganiques;59;"";15 01 02;Emballages en matières plastiques;155;t/an
0005100097;NESTLE France SAS;Production de déchets non dangereux;2018;R5 ;R5 Recyclage ou récupération d'autres matières inorganiques;60;"";15 01 02;Emballages en matières plastiques;14.2;t/an
0005100097;NESTLE France SAS;Production de déchets non dangereux;2018;R5 ;R5 Recyclage ou récupération d'autres matières inorganiques;62;"";15 01 02;Emballages en matières plastiques;70.9;t/an
0005100097;NESTLE France SAS;Production de déchets non dangereux;2018;R5 ;R5 Recyclage ou récupération d'autres matières inorganiques;59;"";20 02 02;Terres et pierres;15.3;t/an
0005100143;WEPA GREENFIELD SAS;Production de déchets non dangereux;2018;D1 ;D1 Dépôt sur ou dans le sol (par exemple, mise en décharge, etc.);02;"";20 03 01;Déchets municipaux en mélange;5.24;t/an
0005100143;WEPA GREENFIELD SAS;Production de déchets non dangereux;2018;D15;D15 Stockage préalablement à l'une des opérations numérotées D 1 à D 14 (à l'exclusion du stockage temporaire, avant collecte, sur le site de production);77;"";17 02 01;Bois;55.7;t/an
0005100143;WEPA GREENFIELD SAS;Production de déchets non dangereux;2018;D5 ;D5 Mise en décharge spécialement aménagée (par exemple, placement dans des alvéoles étanches séparées, recouvertes et isolées les unes et les autres et de l'environnement etc.);77;"";03 03 07;Refus séparés mécaniquement provenant du recyclage de déchets de papier et de carton;7000;t/an
0005100143;WEPA GREENFIELD SAS;Production de déchets non dangereux;2018;D5 ;D5 Mise en décharge spécialement aménagée (par exemple, placement dans des alvéoles étanches séparées, recouvertes et isolées les unes et les autres et de l'environnement etc.);02;"";20 01 99;Autres fractions non spécifiées ailleurs.;31.8;t/an
0005100143;WEPA GREENFIELD SAS;Production de déchets non dangereux;2018;R10;R10 Epandage sur le sol au profit de l'agriculture ou de l'écologie;02;"";03 03 05;Boues de désencrage provenant du recyclage du papier;61700;t/an
0005100143;WEPA GREENFIELD SAS;Production de déchets non dangereux;2018;R12;R12 Echange de déchets en vue de les soumettre à l'une des opérations numérotées R 1 à R 11;80;"";15 01 06;Emballages en mélange;0.145;t/an
0005100143;WEPA GREENFIELD SAS;Production de déchets non dangereux;2018;R13;R13 Stockage de déchets préalablement à l'une des opérations numérotées R 1 à R 12 (à l'exclusion du stockage temporaire, avant collecte, sur le site de production);01;"";03 03 05;Boues de désencrage provenant du recyclage du papier;2150;t/an
0005100143;WEPA GREENFIELD SAS;Production de déchets non dangereux;2018;R13;R13 Stockage de déchets préalablement à l'une des opérations numérotées R 1 à R 12 (à l'exclusion du stockage temporaire, avant collecte, sur le site de production);49;"";03 03 05;Boues de désencrage provenant du recyclage du papier;7730;t/an
0005100143;WEPA GREENFIELD SAS;Production de déchets non dangereux;2018;R13;R13 Stockage de déchets préalablement à l'une des opérations numérotées R 1 à R 12 (à l'exclusion du stockage temporaire, avant collecte, sur le site de production);67;"";03 03 05;Boues de désencrage provenant du recyclage du papier;10160;t/an
0005100143;WEPA GREENFIELD SAS;Production de déchets non dangereux;2018;R13;R13 Stockage de déchets préalablement à l'une des opérations numérotées R 1 à R 12 (à l'exclusion du stockage temporaire, avant collecte, sur le site de production);;BELGIQUE;03 03 05;Boues de désencrage provenant du recyclage du papier;8400;t/an
0005100143;WEPA GREENFIELD SAS;Production de déchets non dangereux;2018;R13;R13 Stockage de déchets préalablement à l'une des opérations numérotées R 1 à R 12 (à l'exclusion du stockage temporaire, avant collecte, sur le site de production);02;"";15 01 02;Emballages en matières plastiques;23;t/an
0005100143;WEPA GREENFIELD SAS;Production de déchets non dangereux;2018;R13;R13 Stockage de déchets préalablement à l'une des opérations numérotées R 1 à R 12 (à l'exclusion du stockage temporaire, avant collecte, sur le site de production);51;"";16 01 18;Métaux non ferreux;9.3;t/an
0005100143;WEPA GREENFIELD SAS;Production de déchets non dangereux;2018;R13;R13 Stockage de déchets préalablement à l'une des opérations numérotées R 1 à R 12 (à l'exclusion du stockage temporaire, avant collecte, sur le site de production);51;"";20 01 01;Papier et carton;19.7;t/an
0005100143;WEPA GREENFIELD SAS;Production de déchets non dangereux;2018;R13;R13 Stockage de déchets préalablement à l'une des opérations numérotées R 1 à R 12 (à l'exclusion du stockage temporaire, avant collecte, sur le site de production);75;"";20 01 38;Bois autres que ceux visés à la rubrique 20 01 37;83;t/an
0005100143;WEPA GREENFIELD SAS;Production de déchets non dangereux;2018;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;51;"";16 01 17;Métaux ferreux;242;t/an
0005100143;WEPA GREENFIELD SAS;Production de déchets non dangereux;2018;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;51;"";17 04 07;Métaux en mélange;40.3;t/an
0005100190;DSP France SAS  (ex DOW FRANCE);Production de déchets non dangereux;2018;D1 ;D1 Dépôt sur ou dans le sol (par exemple, mise en décharge, etc.);;BELGIQUE;15 02 03;Absorbants, matériaux filtrants, chiffons d'essuyage et vêtements de protection autres que ceux visés à la rubrique 15 02 02.;2.18;t/an
0005100190;DSP France SAS  (ex DOW FRANCE);Production de déchets non dangereux;2018;D13;D13 Regroupement préalablement à l'une des opérations numérotées D 1 à D 12;80;"";06 13 99;Déchets non spécifiés ailleurs.;1060;t/an
0005100190;DSP France SAS  (ex DOW FRANCE);Production de déchets non dangereux;2018;D13;D13 Regroupement préalablement à l'une des opérations numérotées D 1 à D 12;80;"";07 07 99;Déchets non spécifiés ailleurs.;10.1;t/an
0005100190;DSP France SAS  (ex DOW FRANCE);Production de déchets non dangereux;2018;D13;D13 Regroupement préalablement à l'une des opérations numérotées D 1 à D 12;80;"";15 01 06;Emballages en mélange;73.2;t/an
0005100190;DSP France SAS  (ex DOW FRANCE);Production de déchets non dangereux;2018;D13;D13 Regroupement préalablement à l'une des opérations numérotées D 1 à D 12;80;"";16 06 05;Autres piles et accumulateurs;0.094;t/an
0005100190;DSP France SAS  (ex DOW FRANCE);Production de déchets non dangereux;2018;D13;D13 Regroupement préalablement à l'une des opérations numérotées D 1 à D 12;80;"";20 01 01;Papier et carton;12.9;t/an
0005100190;DSP France SAS  (ex DOW FRANCE);Production de déchets non dangereux;2018;D13;D13 Regroupement préalablement à l'une des opérations numérotées D 1 à D 12;80;"";20 03 04;Boues de fosses septiques;51.18;t/an
0005100190;DSP France SAS  (ex DOW FRANCE);Production de déchets non dangereux;2018;D5 ;D5 Mise en décharge spécialement aménagée (par exemple, placement dans des alvéoles étanches séparées, recouvertes et isolées les unes et les autres et de l'environnement etc.);02;"";07 07 12;Boues provenant du traitement in situ des effluents autres que celles visées à la rubrique 07 07 11;6660;t/an
0005100190;DSP France SAS  (ex DOW FRANCE);Production de déchets non dangereux;2018;D5 ;D5 Mise en décharge spécialement aménagée (par exemple, placement dans des alvéoles étanches séparées, recouvertes et isolées les unes et les autres et de l'environnement etc.);59;"";07 07 12;Boues provenant du traitement in situ des effluents autres que celles visées à la rubrique 07 07 11;2030;t/an
0005100190;DSP France SAS  (ex DOW FRANCE);Production de déchets non dangereux;2018;D5 ;D5 Mise en décharge spécialement aménagée (par exemple, placement dans des alvéoles étanches séparées, recouvertes et isolées les unes et les autres et de l'environnement etc.);02;"";15 01 02;Emballages en matières plastiques;13.5;t/an
0005100190;DSP France SAS  (ex DOW FRANCE);Production de déchets non dangereux;2018;D5 ;D5 Mise en décharge spécialement aménagée (par exemple, placement dans des alvéoles étanches séparées, recouvertes et isolées les unes et les autres et de l'environnement etc.);02;"";15 02 03;Absorbants, matériaux filtrants, chiffons d'essuyage et vêtements de protection autres que ceux visés à la rubrique 15 02 02.;11.3;t/an
0005100190;DSP France SAS  (ex DOW FRANCE);Production de déchets non dangereux;2018;D9 ;D9 Traitement physico-chimique non spécifié ailleurs dans la présente annexe, aboutissant à des composés ou à des mélanges qui sont éliminés selon l'un des procédés numérotés D 1 à D 12 (par exemple, évaporation, séchage, calcination, etc.);80;"";07 07 99;Déchets non spécifiés ailleurs.;111;t/an
0005100190;DSP France SAS  (ex DOW FRANCE);Production de déchets non dangereux;2018;D9 ;D9 Traitement physico-chimique non spécifié ailleurs dans la présente annexe, aboutissant à des composés ou à des mélanges qui sont éliminés selon l'un des procédés numérotés D 1 à D 12 (par exemple, évaporation, séchage, calcination, etc.);80;"";15 01 02;Emballages en matières plastiques;87.5;t/an
0005100190;DSP France SAS  (ex DOW FRANCE);Production de déchets non dangereux;2018;R1 ;R1 Utilisation principale comme combustible ou autre moyen de produire de l'énergie;59;"";20 01 01;Papier et carton;0.12;t/an
0005100190;DSP France SAS  (ex DOW FRANCE);Production de déchets non dangereux;2018;R12;R12 Echange de déchets en vue de les soumettre à l'une des opérations numérotées R 1 à R 11;59;"";08 03 18;Déchets de toner d'impression autres que ceux visés à la rubrique 08 03 17;0.456;t/an
0005100190;DSP France SAS  (ex DOW FRANCE);Production de déchets non dangereux;2018;R12;R12 Echange de déchets en vue de les soumettre à l'une des opérations numérotées R 1 à R 11;80;"";20 01 99;Autres fractions non spécifiées ailleurs.;0.023;t/an
0005100190;DSP France SAS  (ex DOW FRANCE);Production de déchets non dangereux;2018;R3 ;R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques);59;"";15 01 02;Emballages en matières plastiques;6.14;t/an
0005100190;DSP France SAS  (ex DOW FRANCE);Production de déchets non dangereux;2018;R3 ;R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques);60;"";15 01 04;Emballages métalliques;4.28;t/an
0005100190;DSP France SAS  (ex DOW FRANCE);Production de déchets non dangereux;2018;R3 ;R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques);59;"";15 01 05;Emballages composites;27;t/an
0005100190;DSP France SAS  (ex DOW FRANCE);Production de déchets non dangereux;2018;R3 ;R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques);62;"";15 01 05;Emballages composites;10.6;t/an
0005100190;DSP France SAS  (ex DOW FRANCE);Production de déchets non dangereux;2018;R3 ;R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques);60;"";16 03 04;Déchets d'origine minérale autres que ceux visés à la rubrique 16 03 03;147;t/an
0005100190;DSP France SAS  (ex DOW FRANCE);Production de déchets non dangereux;2018;R3 ;R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques);80;"";16 03 04;Déchets d'origine minérale autres que ceux visés à la rubrique 16 03 03;20;t/an
0005100190;DSP France SAS  (ex DOW FRANCE);Production de déchets non dangereux;2018;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;59;"";16 02 14;équipements mis au rebut autres que ceux visés aux rubriques 16 02 09 à 16 02 13;6.09;t/an
0005100190;DSP France SAS  (ex DOW FRANCE);Production de déchets non dangereux;2018;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;80;"";16 02 14;équipements mis au rebut autres que ceux visés aux rubriques 16 02 09 à 16 02 13;5.72;t/an
0005100190;DSP France SAS  (ex DOW FRANCE);Production de déchets non dangereux;2018;R5 ;R5 Recyclage ou récupération d'autres matières inorganiques;02;"";15 01 02;Emballages en matières plastiques;18.4;t/an
0005100190;DSP France SAS  (ex DOW FRANCE);Production de déchets non dangereux;2018;R5 ;R5 Recyclage ou récupération d'autres matières inorganiques;02;"";15 01 06;Emballages en mélange;5.16;t/an
