identifiant;nom_etablissement;dechet;annee;code_operation_eliminatio_valorisation;libelle_operation_eliminatio_valorisation;code_departement;pays;code_dechet;libelle_dechet;quantite_admise;quantite_traitee;unite
0005100049;SUEZ RR IWS Chemical France;Traitement de déchets dangereux;2009;R12;R12 Echange de déchets en vue de les soumettre à l'une des opérations numérotées R 1 à R 11;;;07 07 03*;Solvants, liquides de lavage et liqueurs mères organiques halogénés;450.160;449.600;t/an
0005100049;SUEZ RR IWS Chemical France;Traitement de déchets dangereux;2009;R12;R12 Echange de déchets en vue de les soumettre à l'une des opérations numérotées R 1 à R 11;;;07 07 04*;Autres solvants, liquides de lavage et liqueurs mères organiques;3810.960;3810.000;t/an
0005100049;SUEZ RR IWS Chemical France;Traitement de déchets dangereux;2009;R12;R12 Echange de déchets en vue de les soumettre à l'une des opérations numérotées R 1 à R 11;;;08 01 11*;Déchets de peintures et vernis contenant des solvants organiques ou d'autres substances dangereuses;671.120;670.200;t/an
0005100049;SUEZ RR IWS Chemical France;Traitement de déchets dangereux;2009;R12;R12 Echange de déchets en vue de les soumettre à l'une des opérations numérotées R 1 à R 11;;;08 03 12*;Déchets d'encres contenant des substances dangereuses;3.920;3.920;t/an
0005100049;SUEZ RR IWS Chemical France;Traitement de déchets dangereux;2009;R12;R12 Echange de déchets en vue de les soumettre à l'une des opérations numérotées R 1 à R 11;;;08 03 14*;Boues d'encre contenant des substances dangereuses;408.440;408.000;t/an
0005100049;SUEZ RR IWS Chemical France;Traitement de déchets dangereux;2009;R12;R12 Echange de déchets en vue de les soumettre à l'une des opérations numérotées R 1 à R 11;;;08 04 15*;Déchets liquides aqueux contenant des colles ou mastics contenant des solvants organiques ou d'autres substances dangereuses;48.500;48.400;t/an
0005100049;SUEZ RR IWS Chemical France;Traitement de déchets dangereux;2009;R12;R12 Echange de déchets en vue de les soumettre à l'une des opérations numérotées R 1 à R 11;;;11 01 98*;Autres déchets contenant des substances dangereuses;13.400;13.400;t/an
0005100049;SUEZ RR IWS Chemical France;Traitement de déchets dangereux;2009;R12;R12 Echange de déchets en vue de les soumettre à l'une des opérations numérotées R 1 à R 11;;;12 01 07*;Huiles d'usinage à base minérale sans halogènes (pas sous forme d'émulsions ou de solutions);4.800;4.800;t/an
0005100049;SUEZ RR IWS Chemical France;Traitement de déchets dangereux;2009;R12;R12 Echange de déchets en vue de les soumettre à l'une des opérations numérotées R 1 à R 11;;;12 01 14*;Boues d'usinage contenant des substances dangereuses;6.300;6.300;t/an
0005100049;SUEZ RR IWS Chemical France;Traitement de déchets dangereux;2009;R12;R12 Echange de déchets en vue de les soumettre à l'une des opérations numérotées R 1 à R 11;;;13 01 13*;Autres huiles hydrauliques.;3.560;3.560;t/an
0005100049;SUEZ RR IWS Chemical France;Traitement de déchets dangereux;2009;R12;R12 Echange de déchets en vue de les soumettre à l'une des opérations numérotées R 1 à R 11;;;14 06 02*;Autres solvants et mélanges de solvants halogénés;199.880;199.800;t/an
0005100049;SUEZ RR IWS Chemical France;Traitement de déchets dangereux;2009;R12;R12 Echange de déchets en vue de les soumettre à l'une des opérations numérotées R 1 à R 11;;;14 06 03*;Autres solvants et mélanges de solvants;1017.000;1017.080;t/an
0005100049;SUEZ RR IWS Chemical France;Traitement de déchets dangereux;2009;R12;R12 Echange de déchets en vue de les soumettre à l'une des opérations numérotées R 1 à R 11;;;14 06 05*;Boues ou déchets solides contenant d'autres solvants.;164.720;164.800;t/an
0005100049;SUEZ RR IWS Chemical France;Traitement de déchets dangereux;2009;R12;R12 Echange de déchets en vue de les soumettre à l'une des opérations numérotées R 1 à R 11;;;16 03 05*;Déchets d'origine organique contenant des substances dangereuses;41.800;41.720;t/an
0005100049;SUEZ RR IWS Chemical France;Traitement de déchets dangereux;2009;R12;R12 Echange de déchets en vue de les soumettre à l'une des opérations numérotées R 1 à R 11;;;16 07 08*;Déchets contenant des hydrocarbures;49.000;49.000;t/an
0005100049;SUEZ RR IWS Chemical France;Traitement de déchets dangereux;2009;R12;R12 Echange de déchets en vue de les soumettre à l'une des opérations numérotées R 1 à R 11;;;16 10 01*;Déchets liquides aqueux contenant des substances dangereuses;51.960;52.000;t/an
0005100049;SUEZ RR IWS Chemical France;Traitement de déchets dangereux;2009;R12;R12 Echange de déchets en vue de les soumettre à l'une des opérations numérotées R 1 à R 11;;;19 02 04*;Déchets prémélangés contenant au moins un déchet dangereux;5.520;5.520;t/an
0005100049;SUEZ RR IWS Chemical France;Traitement de déchets dangereux;2009;R12;R12 Echange de déchets en vue de les soumettre à l'une des opérations numérotées R 1 à R 11;;;20 01 13*;Solvants;725.960;726.000;t/an
0005100049;SUEZ RR IWS Chemical France;Traitement de déchets dangereux;2009;R13;R13 Stockage de déchets préalablement à l'une des opérations numérotées R 1 à R 12 (à l'exclusion du stockage temporaire, avant collecte, sur le site de production);;;08 01 13*;Boues provenant de peintures ou vernis contenant des solvants organiques ou autres substances dangereuses;38.160;38.200;t/an
0005100049;SUEZ RR IWS Chemical France;Traitement de déchets dangereux;2009;R13;R13 Stockage de déchets préalablement à l'une des opérations numérotées R 1 à R 12 (à l'exclusion du stockage temporaire, avant collecte, sur le site de production);;;16 05 08*;Produits chimiques d'origine organique à base de ou contenant des substances dangereuses, mis au rebut;134.860;134.800;t/an
0005100049;SUEZ RR IWS Chemical France;Traitement de déchets dangereux;2009;R2 ;R2 Récupération ou régénération des solvants;;;07 01 04*;Autres solvants, liquides de lavage et liqueurs mères organiques;219.080;219.000;t/an
0005100049;SUEZ RR IWS Chemical France;Traitement de déchets dangereux;2009;R2 ;R2 Récupération ou régénération des solvants;;;07 02 04*;Autres solvants, liquides de lavage et liqueurs mères organiques;3.400;3.400;t/an
0005100049;SUEZ RR IWS Chemical France;Traitement de déchets dangereux;2009;R2 ;R2 Récupération ou régénération des solvants;;;07 05 03*;Solvants, liquides de lavage et liqueurs mères organiques halogénés;3608.400;3600.000;t/an
0005100049;SUEZ RR IWS Chemical France;Traitement de déchets dangereux;2009;R2 ;R2 Récupération ou régénération des solvants;;;08 03 12*;Déchets d'encres contenant des substances dangereuses;32.440;32.400;t/an
0005100049;SUEZ RR IWS Chemical France;Traitement de déchets dangereux;2009;R2 ;R2 Récupération ou régénération des solvants;;;19 02 04*;Déchets prémélangés contenant au moins un déchet dangereux;23.920;24.000;t/an
0005100049;SUEZ RR IWS Chemical France;Traitement de déchets dangereux;2009;R6 ;R6 Régénération des acides ou des bases;;;06 06 02*;Déchets contenant des sulfures dangereux;59.120;59.200;t/an
0005100154;ARF SA;Traitement de déchets dangereux;2009;D10;D10 Incinération à terre;;;07 01 01*;Eaux de lavage et liqueurs mères aqueuses;3114.080;3115.600;t/an
0005100154;ARF SA;Traitement de déchets dangereux;2009;D10;D10 Incinération à terre;;;07 01 04*;Autres solvants, liquides de lavage et liqueurs mères organiques;636.320;637.000;t/an
0005100154;ARF SA;Traitement de déchets dangereux;2009;D10;D10 Incinération à terre;;;07 01 08*;Autres résidus de réaction et résidus de distillation;3789.560;3786.000;t/an
0005100154;ARF SA;Traitement de déchets dangereux;2009;D10;D10 Incinération à terre;;;07 02 01*;Eaux de lavage et liqueurs mères aqueuses;47.200;47.200;t/an
0005100154;ARF SA;Traitement de déchets dangereux;2009;D10;D10 Incinération à terre;;;07 04 04*;Autres solvants, liquides de lavage et liqueurs mères organiques;47.280;47.200;t/an
0005100154;ARF SA;Traitement de déchets dangereux;2009;D10;D10 Incinération à terre;;;07 05 01*;Eaux de lavage et liqueurs mères aqueuses;1748.760;1748.000;t/an
0005100154;ARF SA;Traitement de déchets dangereux;2009;D10;D10 Incinération à terre;;;07 05 04*;Autres solvants, liquides de lavage et liqueurs mères organiques;35.440;35.400;t/an
0005100154;ARF SA;Traitement de déchets dangereux;2009;D10;D10 Incinération à terre;;;07 06 01*;Eaux de lavage et liqueurs mères aqueuses;1060.920;1060.200;t/an
0005100154;ARF SA;Traitement de déchets dangereux;2009;D10;D10 Incinération à terre;;;07 06 04*;Autres solvants, liquides de lavage et liqueurs mères organiques;580.200;579.800;t/an
0005100154;ARF SA;Traitement de déchets dangereux;2009;D10;D10 Incinération à terre;;;07 06 08*;Autres résidus de réaction et résidus de distillation;4735.080;4740.000;t/an
0005100154;ARF SA;Traitement de déchets dangereux;2009;D10;D10 Incinération à terre;;;07 06 11*;Boues provenant du traitement in situ des effluents contenant des substances dangereuses;139.720;139.800;t/an
0005100154;ARF SA;Traitement de déchets dangereux;2009;D10;D10 Incinération à terre;;;07 07 01*;Eaux de lavage et liqueurs mères aqueuses;384.360;384.400;t/an
0005100154;ARF SA;Traitement de déchets dangereux;2009;D10;D10 Incinération à terre;;;08 01 11*;Déchets de peintures et vernis contenant des solvants organiques ou d'autres substances dangereuses;208.400;208.000;t/an
0005100154;ARF SA;Traitement de déchets dangereux;2009;D10;D10 Incinération à terre;;;08 01 19*;Suspensions aqueuses contenant de la peinture ou du vernis contenant des solvants organiques ou autres substances dangereuses;602.920;602.200;t/an
0005100154;ARF SA;Traitement de déchets dangereux;2009;D10;D10 Incinération à terre;;;08 03 12*;Déchets d'encres contenant des substances dangereuses;1870.800;1871.400;t/an
0005100154;ARF SA;Traitement de déchets dangereux;2009;D10;D10 Incinération à terre;;;11 01 11*;Liquides aqueux de rinçage contenant des substances dangereuses;287.600;288.000;t/an
0005100154;ARF SA;Traitement de déchets dangereux;2009;D10;D10 Incinération à terre;;;12 01 09*;émulsions et solutions d'usinage sans halogènes;2332.000;2332.000;t/an
0005100154;ARF SA;Traitement de déchets dangereux;2009;D10;D10 Incinération à terre;;;12 01 10*;Huiles d'usinage de synthèse;152.920;153.000;t/an
0005100154;ARF SA;Traitement de déchets dangereux;2009;D10;D10 Incinération à terre;;;12 03 01*;Liquides aqueux de nettoyage;48.280;48.200;t/an
0005100154;ARF SA;Traitement de déchets dangereux;2009;D10;D10 Incinération à terre;;;13 05 02*;Boues provenant de séparateurs eau/hydrocarbures;29.400;29.400;t/an
0005100154;ARF SA;Traitement de déchets dangereux;2009;D10;D10 Incinération à terre;;;13 05 07*;Eau mélangée à des hydrocarbures provenant de séparateurs eau/hydrocarbures;6708.360;6706.400;t/an
0005100154;ARF SA;Traitement de déchets dangereux;2009;D10;D10 Incinération à terre;;;14 06 03*;Autres solvants et mélanges de solvants;130.880;130.800;t/an
0005100154;ARF SA;Traitement de déchets dangereux;2009;D10;D10 Incinération à terre;;;16 03 03*;Déchets d'origine minérale contenant des substances dangereuses;87.320;87.400;t/an
0005100154;ARF SA;Traitement de déchets dangereux;2009;D10;D10 Incinération à terre;;;16 07 08*;Déchets contenant des hydrocarbures;1597.120;1597.600;t/an
0005100154;ARF SA;Traitement de déchets dangereux;2009;D10;D10 Incinération à terre;;;16 10 01*;Déchets liquides aqueux contenant des substances dangereuses;6570.980;6579.000;t/an
0005100154;ARF SA;Traitement de déchets dangereux;2009;D10;D10 Incinération à terre;;;19 02 08*;Déchets combustibles liquides contenant des substances dangereuses;938.680;938.000;t/an
0005100154;ARF SA;Traitement de déchets dangereux;2009;D10;D10 Incinération à terre;;;19 08 10*;Mélanges de graisse et d'huile provenant de la séparation huile/eaux usées autres que ceux visés à la rubrique 19 08 09;127.000;127.000;t/an
0005100154;ARF SA;Traitement de déchets dangereux;2009;D10;D10 Incinération à terre;;;19 11 03*;Déchets liquides aqueux;10118.320;10120.000;t/an
0005100154;ARF SA;Traitement de déchets dangereux;2009;R1 ;R1 Utilisation principale comme combustible ou autre moyen de produire de l'énergie;;;07 01 04*;Autres solvants, liquides de lavage et liqueurs mères organiques;344.400;344.000;t/an
0005100154;ARF SA;Traitement de déchets dangereux;2009;R1 ;R1 Utilisation principale comme combustible ou autre moyen de produire de l'énergie;;;07 04 04*;Autres solvants, liquides de lavage et liqueurs mères organiques;46.600;46.600;t/an
0005100154;ARF SA;Traitement de déchets dangereux;2009;R1 ;R1 Utilisation principale comme combustible ou autre moyen de produire de l'énergie;;;07 06 01*;Eaux de lavage et liqueurs mères aqueuses;47.040;47.000;t/an
0005100154;ARF SA;Traitement de déchets dangereux;2009;R1 ;R1 Utilisation principale comme combustible ou autre moyen de produire de l'énergie;;;07 07 04*;Autres solvants, liquides de lavage et liqueurs mères organiques;292.120;292.000;t/an
0005100154;ARF SA;Traitement de déchets dangereux;2009;R1 ;R1 Utilisation principale comme combustible ou autre moyen de produire de l'énergie;;;08 01 11*;Déchets de peintures et vernis contenant des solvants organiques ou d'autres substances dangereuses;34.920;35.000;t/an
0005100154;ARF SA;Traitement de déchets dangereux;2009;R1 ;R1 Utilisation principale comme combustible ou autre moyen de produire de l'énergie;;;08 01 15*;Boues aqueuses contenant de la peinture ou du vernis contenant des solvants organiques ou autres substances dangereuses;40.440;40.400;t/an
0005100154;ARF SA;Traitement de déchets dangereux;2009;R1 ;R1 Utilisation principale comme combustible ou autre moyen de produire de l'énergie;;;08 03 12*;Déchets d'encres contenant des substances dangereuses;48.160;48.200;t/an
0005100154;ARF SA;Traitement de déchets dangereux;2009;R1 ;R1 Utilisation principale comme combustible ou autre moyen de produire de l'énergie;;;13 05 07*;Eau mélangée à des hydrocarbures provenant de séparateurs eau/hydrocarbures;118.400;118.400;t/an
0005100154;ARF SA;Traitement de déchets dangereux;2009;R1 ;R1 Utilisation principale comme combustible ou autre moyen de produire de l'énergie;;;13 07 03*;Autres combustibles (y compris mélanges).;523.400;524.000;t/an
0005100154;ARF SA;Traitement de déchets dangereux;2009;R1 ;R1 Utilisation principale comme combustible ou autre moyen de produire de l'énergie;;;14 06 03*;Autres solvants et mélanges de solvants;154.000;154.000;t/an
0005100154;ARF SA;Traitement de déchets dangereux;2009;R1 ;R1 Utilisation principale comme combustible ou autre moyen de produire de l'énergie;;;19 02 08*;Déchets combustibles liquides contenant des substances dangereuses;16183.520;16193.200;t/an
0005100154;ARF SA;Traitement de déchets dangereux;2009;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;;;15 01 10*;Emballages contenant des résidus de substances dangereuses ou contaminés par de tels résidus;1987.560;1988.000;t/an
0005100164;DSM Composite Resins France;Traitement de déchets dangereux;2009;R1 ;R1 Utilisation principale comme combustible ou autre moyen de produire de l'énergie;;;07 01 04*;Autres solvants, liquides de lavage et liqueurs mères organiques;895.600;896.000;t/an
0005100164;DSM Composite Resins France;Traitement de déchets dangereux;2009;R1 ;R1 Utilisation principale comme combustible ou autre moyen de produire de l'énergie;;;07 01 08*;Autres résidus de réaction et résidus de distillation;500.000;500.000;t/an
0005100177;Société Picardie Régénération;Traitement de déchets dangereux;2009;R2 ;R2 Récupération ou régénération des solvants;;;07 01 04*;Autres solvants, liquides de lavage et liqueurs mères organiques;2509.520;2510.000;t/an
0005100177;Société Picardie Régénération;Traitement de déchets dangereux;2009;R2 ;R2 Récupération ou régénération des solvants;;;07 05 04*;Autres solvants, liquides de lavage et liqueurs mères organiques;1956.256;1956.600;t/an
0005100177;Société Picardie Régénération;Traitement de déchets dangereux;2009;R2 ;R2 Récupération ou régénération des solvants;;;07 06 04*;Autres solvants, liquides de lavage et liqueurs mères organiques;879.040;879.000;t/an
0005100177;Société Picardie Régénération;Traitement de déchets dangereux;2009;R2 ;R2 Récupération ou régénération des solvants;;;07 07 04*;Autres solvants, liquides de lavage et liqueurs mères organiques;935.440;934.800;t/an
0005100177;Société Picardie Régénération;Traitement de déchets dangereux;2009;R2 ;R2 Récupération ou régénération des solvants;;;08 01 11*;Déchets de peintures et vernis contenant des solvants organiques ou d'autres substances dangereuses;27503.590;27510.040;t/an
0005100177;Société Picardie Régénération;Traitement de déchets dangereux;2009;R2 ;R2 Récupération ou régénération des solvants;;;08 03 12*;Déchets d'encres contenant des substances dangereuses;196.200;196.200;t/an
0005100177;Société Picardie Régénération;Traitement de déchets dangereux;2009;R2 ;R2 Récupération ou régénération des solvants;;;14 06 03*;Autres solvants et mélanges de solvants;838.488;837.444;t/an
0005100177;Société Picardie Régénération;Traitement de déchets dangereux;2009;R2 ;R2 Récupération ou régénération des solvants;;;20 01 13*;Solvants;1890.902;1889.400;t/an
0005100185;ARKEMA Usine de Chauny;Traitement de déchets dangereux;2009;R1 ;R1 Utilisation principale comme combustible ou autre moyen de produire de l'énergie;;;07 01 01*;Eaux de lavage et liqueurs mères aqueuses;36176.000;36200.000;t/an
0005100185;ARKEMA Usine de Chauny;Traitement de déchets dangereux;2009;R1 ;R1 Utilisation principale comme combustible ou autre moyen de produire de l'énergie;;;07 01 08*;Autres résidus de réaction et résidus de distillation;874.000;874.000;t/an
0005100190;DSP France SAS  (ex DOW FRANCE);Traitement de déchets dangereux;2009;D1 ;D1 Dépôt sur ou dans le sol (par exemple, mise en décharge, etc.);;;07 01 11*;Boues provenant du traitement in situ des effluents contenant des substances dangereuses;57627.920;57600.000;t/an
0005100962;AFFINERIE DE PONT SAINTE MAXENCE;Traitement de déchets dangereux;2009;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;;;06 03 15*;Oxydes métalliques contenant des métaux lourds;3002.000;3000.000;t/an
0005100962;AFFINERIE DE PONT SAINTE MAXENCE;Traitement de déchets dangereux;2009;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;;;06 04 05*;Déchets contenant d'autres métaux lourds;2456.000;2460.000;t/an
0005100962;AFFINERIE DE PONT SAINTE MAXENCE;Traitement de déchets dangereux;2009;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;;;10 04 02*;Crasses et écumes provenant de la production primaire et secondaire;3228.000;3220.000;t/an
0005100962;AFFINERIE DE PONT SAINTE MAXENCE;Traitement de déchets dangereux;2009;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;;;16 06 01*;Accumulateurs au plomb;23029.474;23044.940;t/an
0005101006;VICTOR MARTINET;Traitement de déchets dangereux;2009;D13;D13 Regroupement préalablement à l'une des opérations numérotées D 1 à D 12;;;06 01 06*;Autres acides;1.740;1.740;t/an
0005101006;VICTOR MARTINET;Traitement de déchets dangereux;2009;D13;D13 Regroupement préalablement à l'une des opérations numérotées D 1 à D 12;;;06 02 04*;Hydroxyde de sodium et hydroxyde de potassium;0.652;0.652;t/an
0005101006;VICTOR MARTINET;Traitement de déchets dangereux;2009;D13;D13 Regroupement préalablement à l'une des opérations numérotées D 1 à D 12;;;07 01 03*;Solvants, liquides de lavage et liqueurs mères organiques halogénés;3.376;3.376;t/an
0005101006;VICTOR MARTINET;Traitement de déchets dangereux;2009;D13;D13 Regroupement préalablement à l'une des opérations numérotées D 1 à D 12;;;07 01 04*;Autres solvants, liquides de lavage et liqueurs mères organiques;15.208;15.218;t/an
0005101006;VICTOR MARTINET;Traitement de déchets dangereux;2009;D13;D13 Regroupement préalablement à l'une des opérations numérotées D 1 à D 12;;;08 01 11*;Déchets de peintures et vernis contenant des solvants organiques ou d'autres substances dangereuses;59.018;59.100;t/an
0005101006;VICTOR MARTINET;Traitement de déchets dangereux;2009;D13;D13 Regroupement préalablement à l'une des opérations numérotées D 1 à D 12;;;08 01 13*;Boues provenant de peintures ou vernis contenant des solvants organiques ou autres substances dangereuses;0.974;0.974;t/an
0005101006;VICTOR MARTINET;Traitement de déchets dangereux;2009;D13;D13 Regroupement préalablement à l'une des opérations numérotées D 1 à D 12;;;09 01 06*;Déchets contenant de l'argent provenant du traitement in situ des déchets photographiques;2.158;2.160;t/an
0005101006;VICTOR MARTINET;Traitement de déchets dangereux;2009;D13;D13 Regroupement préalablement à l'une des opérations numérotées D 1 à D 12;;;12 01 09*;émulsions et solutions d'usinage sans halogènes;1.020;1.020;t/an
0005101006;VICTOR MARTINET;Traitement de déchets dangereux;2009;D13;D13 Regroupement préalablement à l'une des opérations numérotées D 1 à D 12;;;13 02 08*;Autres huiles moteur, de boîte de vitesses et de lubrification.;2.326;2.326;t/an
0005101006;VICTOR MARTINET;Traitement de déchets dangereux;2009;D13;D13 Regroupement préalablement à l'une des opérations numérotées D 1 à D 12;;;13 05 07*;Eau mélangée à des hydrocarbures provenant de séparateurs eau/hydrocarbures;1.142;1.142;t/an
0005101006;VICTOR MARTINET;Traitement de déchets dangereux;2009;D13;D13 Regroupement préalablement à l'une des opérations numérotées D 1 à D 12;;;14 06 02*;Autres solvants et mélanges de solvants halogénés;0.740;0.740;t/an
0005101006;VICTOR MARTINET;Traitement de déchets dangereux;2009;D13;D13 Regroupement préalablement à l'une des opérations numérotées D 1 à D 12;;;14 06 03*;Autres solvants et mélanges de solvants;8.646;8.640;t/an
0005101006;VICTOR MARTINET;Traitement de déchets dangereux;2009;D13;D13 Regroupement préalablement à l'une des opérations numérotées D 1 à D 12;;;14 06 04*;Boues ou déchets solides contenant des solvants halogénés;0.268;0.268;t/an
