ANNEE;CODE NATIONAL STATION;NOM STATION;CAPACITE STATION EN EH;FLUX EN ENTREE DE STATION - DBO5;FLUX EN ENTREE DE STATION - DCO;FLUX EN ENTREE DE STATION - MES;FLUX EN ENTREE DE STATION - NGL;FLUX EN ENTREE DE STATION - PT;FLUX EN ENTREE DE STATION - METOX;FLUX EN ENTREE DE STATION - AOX;FLUX EN SORTIE DE STATION - DBO5;FLUX EN SORTIE DE STATION - DCO;FLUX EN SORTIE DE STATION - MES;FLUX EN SORTIE DE STATION - NGL;FLUX EN SORTIE DE STATION - PT;FLUX EN SORTIE DE STATION - METOX;FLUX EN SORTIE DE STATION - AOX;NOM COMMUNE IMPLANTATION STATION;NOM DEPARTEMENT IMPLANTATION STATION;NOM REGION IMPLANTATION STATION
2009;060911084001;STATION D'EPURATION DE CAUX ET SAUZENS;500;4,2;22,68;7,56;;;;;4,2;22,68;7,56;;;;;CAUX ET SAUZENS;AUDE;OCCITANIE;
2009;060911090002;STATION D'EPURATION DE CEPIE - LIMOUXIN;28000;605,325;1413,228;634,415;;16,439;;;2,936;28,193;4,517;;1,665;;;CEPIE;AUDE;OCCITANIE;
2009;060911095001;STATION D'EPURATION DE COMIGNE;450;7,533;19,344;13,365;;;;;,217;,725;,322;;;;;COMIGNE;AUDE;OCCITANIE;
2009;060911098001;STATION D'EPURATION DE CONILHAC CORBIERES;600;27,6;74,4;28,8;;;;;6;20,4;11,16;;;;;CONILHAC CORBIERES;AUDE;OCCITANIE;
2009;060911106001;STATION D'EPURATION DE COURSAN;9000;298,363;809,696;322,202;85,156;15,179;;;4,539;34,893;8,032;16,621;2,858;;;COURSAN;AUDE;OCCITANIE;
2009;060911115001;STATION D'EPURATION DE FONTIERS CABARDES;2000;156,85;340,439;164,245;;;;;2,351;14,093;4,231;;;;;FONTIERS CABARDES;AUDE;OCCITANIE;
2009;060911116001;STATION D'EPURATION DE CUXAC D'AUDE (ANCIENNE);6000;213,272;511,223;172,563;39,118;4,554;;;6,838;42,9;13,871;19,719;,788;;;CUXAC D AUDE;AUDE;OCCITANIE;
2009;060911120001;STATION D'EPURATION DE LA DIGNE D'AVAL;1200;46,255;125,455;58,514;;1,349;;;,949;5,364;1,331;;,586;;;LA DIGNE D AVAL;AUDE;OCCITANIE;
2009;060911129001;STATION D'EPURATION DE ESPERAZA;4500;139,801;395,72;191,116;32,22;3,915;;;1,755;14,101;4,136;,9;2,584;;;ESPERAZA;AUDE;OCCITANIE;
2009;060911136001;STATION D'EPURATION DE FANJEAUX;600;31,62;105,555;48,36;;;;;,93;5,766;1,767;;;;;FANJEAUX;AUDE;OCCITANIE;
2009;060911138001;STATION D'EPURATION DE FENDEILLE (ANCIENNE);250;10,75;27,5;11,798;;;;;1,125;6,875;2,853;;;;;FENDEILLE;AUDE;OCCITANIE;
2009;060911140001;STATION D'EPURATION DE FERRALS LES CORBIERES (ANCIEN);1500;65,3;145,435;50;;;;;,675;7,49;1,056;;;;;FERRALS LES CORBIERES;AUDE;OCCITANIE;
2009;060911144002;STATION D'EPURATION DE FITOU;3000;94,394;272,287;114,092;18,956;2,785;;;,539;6,466;,482;3,106;1,06;;;FITOU;AUDE;OCCITANIE;
2009;060911145001;STATION D'EPURATION DE FLEURY - ST PIERRE;50000;613,378;1439,582;645,27;118,685;15,29;;;17,382;95,829;23,262;74,35;,787;;;FLEURY;AUDE;OCCITANIE;
2009;060911151001;STATION D'EPURATION DE FONTIES D'AUDE;550;25,443;71,214;27,874;;;;;,462;3,168;1,137;;;;;FONTIES D AUDE;AUDE;OCCITANIE;
2009;060911161001;STATION D'EPURATION DE GARDIE (ANCIENNE);150;12,754;16,954;15,379;;;;;,448;2,212;,809;;;;;GARDIE;AUDE;OCCITANIE;
2009;060911170002;STATION D'EPURATION DE GRUISSAN;49500;836,688;2009,763;851,011;260,984;30,86;;;27,465;205,722;51,368;202,673;8,056;;;GRUISSAN;AUDE;OCCITANIE;
2009;060911178001;STATION D'EPURATION DE LABASTIDE D'ANJOU;1300;66,192;135,38;75,221;;;;;2,289;15,229;3,703;;;;;LABASTIDE D ANJOU;AUDE;OCCITANIE;
2009;060911188002;STATION D'EPURATION DE LAPALME;2000;100,406;252,652;115,058;18,749;2,885;;;1,335;9,775;2,841;3,037;1,012;;;LA PALME;AUDE;OCCITANIE;
2009;060911192001;STATION D'EPURATION DE LASBORDES (ANCIENNE);750;99,82;204,414;105,4;;;;;,372;3,41;,471;;;;;LASBORDES;AUDE;OCCITANIE;
2009;060911195001;STATION D'EPURATION DE LAURABUC;150;46,781;69,986;44,359;;;;;,557;5,755;,852;;;;;LAURABUC;AUDE;OCCITANIE;
2009;060911198001;STATION D'EPURATION DE LAURE MINERVOIS;1200;30,765;73,462;26,81;;;;;,866;4,955;2,405;;;;;LAURE MINERVOIS;AUDE;OCCITANIE;
2009;060911202001;STATION D'EPURATION DE LEUCATE - PORT (ANCIENNE);45000;823,937;2111;1026,079;331,051;36,591;;;9,305;94,805;19,995;110,383;7,09;;;LEUCATE;AUDE;OCCITANIE;
2009;060911202002;STATION D'EPURATION DE LEUCATE - VILLAGE;12500;269,223;621,82;232,861;74,892;9,363;;;6,665;49,229;9,436;38,057;5,255;;;LEUCATE;AUDE;OCCITANIE;
2009;060911202003;STATION D'EPURATION DE LA FRANQUI (ANCIENNE);1800;25,083;59,658;20,004;9,876;1,363;;;5,732;25,058;16,094;7,481;1,216;;;LEUCATE;AUDE;OCCITANIE;
2009;060911203001;STATION D'EPURATION DE LEZIGNAN CORBIERES (ANCIENNE);10000;591,793;1267,345;598,388;80,771;12,616;;;37,041;147,033;68,471;39,336;4,288;;;LEZIGNAN CORBIERES;AUDE;OCCITANIE;
2009;060911206001;STATION D'EPURATION DE LIMOUX (ANCIENNE);15000;773,985;2007,837;805,644;164,113;21,638;;;215,864;505,592;147,904;99,38;11,79;;;LIMOUX;AUDE;OCCITANIE;
2009;060911214001;ANCIENNE STATION EPURATION DE MALRAS;400;21,09;62,16;33,67;;;;;;1,11;;;;;;MALRAS;AUDE;OCCITANIE;
2009;060911217001;STATION D'EPURATION DE MARCORIGNAN;1500;15,6;38,16;13,8;4,696;,57;;;,128;1,515;,231;,42;,106;;;MARCORIGNAN;AUDE;OCCITANIE;
2009;060911234001;STATION D'EPURATION DE MIREVAL LAURAGAIS;150;,836;2,024;,964;;;;;,044;,704;,113;;;;;MIREVAL LAURAGAIS;AUDE;OCCITANIE;
2009;060911253002;STATION D'EPURATION DE MONTOLIEU;1350;50,3;116,444;46,052;;;;;1,28;21,76;6,575;;;;;MONTOLIEU;AUDE;OCCITANIE;
2009;060911254002;STATION D'EPURATION DE MONTREAL;3000;67,168;168,285;79,516;18,038;2,652;;;,628;6,362;,723;,645;1,066;;;MONTREAL;AUDE;OCCITANIE;
2009;060911255002;STATION D'EPURATION DE MONTREDON DES CORBIERES;2500;123,712;267,447;85,646;20,313;2,624;;;,886;10,34;,818;,935;,188;;;MONTREDON DES CORBIERES;AUDE;OCCITANIE;
2009;060911256001;STATION D'EPURATION DE MONTSERET (ANCIENNE);400;4,743;17,67;7,812;;;;;1,767;10,509;4,371;;;;;MONTSERET;AUDE;OCCITANIE;
2009;060911257001;STATION D'EPURATION DE MONZE (ANCIENNE);200;23,575;59,15;22,022;;;;;,65;14,55;3,136;;;;;MONZE;AUDE;OCCITANIE;
2009;060911258001;STATION D'EPURATION DE MOUSSAN;2500;40,934;113,927;52,196;12,374;1,852;;;1,027;9,92;1,534;3,375;1,026;;;MOUSSAN;AUDE;OCCITANIE;
2009;060911261001;STATION D'EPURATION DE MOUX;800;10,062;19,608;6,871;;;;;,129;1,29;,354;;;;;MOUX;AUDE;OCCITANIE;
2009;060911262001;STATION D'EPURATION DE NARBONNE - VILLE;120000;2544,292;6095,118;2759,356;586,633;75,823;5,626;,979;28,255;278,098;36,652;43,287;2,339;,365;,423;NARBONNE;AUDE;OCCITANIE;
2009;060911262002;STATION D'EPURATION DE NARBONNE - LA NAUTIQUE;1800;1,852;7,264;5,374;1,311;,199;;;,78;10,4;9,62;1,009;,78;;;NARBONNE;AUDE;OCCITANIE;
2009;060911262003;STATION D'EPURATION DE NARBONNE - PLAGE;28000;377,62;868,167;389,406;108,457;13,049;;;8,052;51,261;10,507;46,959;1,841;;;NARBONNE;AUDE;OCCITANIE;
2009;060911264002;STATION D'EPURATION DE NEVIAN;1500;51,11;121,857;48,42;;;;;1,883;16,14;2,959;;;;;NEVIAN;AUDE;OCCITANIE;
2009;060911266002;STATION D'EPURATION DE PORT LA NOUVELLE;30000;444,381;1135,654;449,383;122,962;14,781;;;4,798;58,806;7,558;14,567;,938;;;PORT LA NOUVELLE;AUDE;OCCITANIE;
2009;060911269001;STATION D'EPURATION DE OUVEILLAN (ANCIENNE);2400;129,261;309,39;126,431;25,48;3,745;;;6,148;34,85;15,006;13,299;1,532;;;OUVEILLAN;AUDE;OCCITANIE;
2009;060911281003;STATION D'EPURATION DE PEXIORA;1000;25,54;61,766;26,44;;;;;,378;4,908;,361;;;;;PEXIORA;AUDE;OCCITANIE;
2009;060911284001;STATION D'EPURATION DE PEYRENS (ANCIENNE);250;8,679;22,418;6,619;;;;;1,155;4,532;1,486;;;;;PEYRENS;AUDE;OCCITANIE;
2009;060911285002;STATION D'EPURATION DE PEYRIAC DE MER;1982;66,116;171,281;71,26;17,752;2,382;;;1,377;12,349;4,193;3,586;,806;;;PEYRIAC DE MER;AUDE;OCCITANIE;
2009;060911288003;STATION D'EPURATION DE PEZENS - VAL ROUNEL;300;1,568;4,56;3,02;;;;;,192;,939;,448;;;;;PEZENS;AUDE;OCCITANIE;
2009;060911288004;STATION D'EPURATION DE PEZENS - VILLAGE;1500;42,767;114,86;48,25;;;;;1,003;5,079;1,468;;;;;PEZENS;AUDE;OCCITANIE;
2009;060911293001;STATION D'EPURATION DE POMAS;650;24,78;54,516;43,297;;;;;,59;5,9;2,036;;;;;POMAS;AUDE;OCCITANIE;
2009;060911295002;STATION D'EPURATION DE PORTEL;1500;32,423;69,846;21,287;11,681;1,172;;;,799;6,772;1,077;3,612;,96;;;PORTEL DES CORBIERES;AUDE;OCCITANIE;
2009;060911300001;STATION D'EPURATION DE PUGINIER;200;2,768;5,096;,88;;;;;,024;,384;,028;;;;;PUGINIER;AUDE;OCCITANIE;
2009;060911304001;STATION D'EPURATION DE QUILLAN - CHEF LIEU;6000;120,685;274,674;112,301;33,415;4,987;2,649;,095;6,846;40,663;10,905;20,211;1,576;2,49;,052;QUILLAN;AUDE;OCCITANIE;
2009;060911304002;STATION D'EPURATION DE QUILLAN - HAMEAU DE LAVAL;150;47,376;100,008;42,066;;;;;2,664;9,612;4,446;;;;;QUILLAN;AUDE;OCCITANIE;
2009;060911307001;STATION D'EPURATION DE RAISSAC D'AUDE (ANCIENNE);500;81,6;224,895;115,71;;;;;1,395;13,95;3,332;;;;;RAISSAC D AUDE;AUDE;OCCITANIE;
2009;060911308002;STATION D'EPURATION DE RAISSAC SUR LAMPY;400;29,413;60,903;13,446;;;;;1,943;7,37;2,037;;;;;RAISSAC SUR LAMPY;AUDE;OCCITANIE;
2009;060911310002;STATION D'EPURATION DE RENNES LES BAINS;1300;6,832;14,833;11,167;;;;;,176;2,048;,238;;;;;RENNES LES BAINS;AUDE;OCCITANIE;
2009;060911313001;STATION D'EPURATION DE RICAUD (ANCIEN);200;58,826;197,65;97,389;;;;;,737;4,087;2,345;;;;;RICAUD;AUDE;OCCITANIE;
2009;060911315002;STATION D'EPURATION DE RIEUX MINERVOIS;3200;83,673;181,631;91,407;16,343;2,708;,674;,045;,564;4,911;,886;1,36;,722;,579;,009;RIEUX MINERVOIS;AUDE;OCCITANIE;
2009;060911322001;STATION D'EPURATION DE ROQUEFORT DES CORBIERES (ANC.);1200;62,686;172,689;72,146;11,836;1,702;;;37,168;95,254;29,209;12,327;1,503;;;ROQUEFORT DES CORBIERES;AUDE;OCCITANIE;
2009;060911325001;STATION D'EPURATION DE ROUFFIAC D'AUDE;500;7,155;25,97;9,765;;;;;,477;2,703;,106;;;;;ROUFFIAC D AUDE;AUDE;OCCITANIE;
2009;060911327001;STATION D'EPURATION DE ROULLENS;400;12;33,78;18,6;;;;;,6;3,84;1,74;;;;;ROULLENS;AUDE;OCCITANIE;
2009;060911340001;STATION D'EPURATION DE SAINTE EULALIE;500;13,6;32,24;13,6;;;;;9,6;24,96;4,08;;;;;STE EULALIE;AUDE;OCCITANIE;
2009;060911344001;STATION D'EPURATION DE ST HILAIRE;1800;127,558;283,37;78,287;;;;;,485;8,198;,969;;;;;ST HILAIRE;AUDE;OCCITANIE;
2009;060911345001;STATION D'EPURATION DE SAINT JEAN DE BARROU;450;8,855;13,64;9,203;;;;;,385;1,65;,734;;;;;ST JEAN DE BARROU;AUDE;OCCITANIE;
2009;060911353001;STATION D'EPURATION DE ST MARCEL SUR AUDE (ANCIENNE);1200;113,784;271,153;122,934;23,648;3,337;;;5,84;20,996;9,029;5,888;1,15;;;ST MARCEL SUR AUDE;AUDE;OCCITANIE;
2009;060911355001;STATION D'EPURATION DE SAINT MARTIN DE VILLEREGLAN;350;,572;3,3;1,298;;;;;,198;1,672;,44;;;;;ST MARTIN DE VILLEREGLAN;AUDE;OCCITANIE;
2009;060911356002;STATION D'EPURATION DE ST MARTIN LALANDE;1200;10,921;29,121;11,248;;;;;,219;2,843;1,05;;;;;ST MARTIN LALANDE;AUDE;OCCITANIE;
2009;060911370002;STATION D'EPURATION DE FLEURY - SALLES D'AUDE;9900;230,358;497,123;186,197;49,326;6,265;;;7,447;41,897;12,455;18,748;1,413;;;SALLES D AUDE;AUDE;OCCITANIE;
2009;060911379001;STATION D'EPURATION DE SIGEAN (ANCIENNE);6000;400,65;876,721;490,684;57,619;10,508;;;50,318;149,097;67,495;43,52;4,187;;;SIGEAN;AUDE;OCCITANIE;
2009;060911379002;STATION D'EPURATION DE SIGEAN;10000;259,6;569,759;191,083;70,607;8,371;;;4,575;32,692;4,276;3,839;2,929;;;SIGEAN;AUDE;OCCITANIE;
2009;060911392001;STATION D'EPURATION DE TOURNISSAN (ANCIENNE);800;32,76;105,882;58,8;;;;;,126;1,26;,546;;;;;TOURNISSAN;AUDE;OCCITANIE;
2009;060911397002;STATION D'EPURATION DE TREBES;8000;492,831;1218,236;466,754;64,857;9,242;3,032;,228;5,388;45,095;6,626;16,731;,26;2,535;,042;TREBES;AUDE;OCCITANIE;
2009;060911404001;STATION D'EPURATION DE VENTENAC CABARDES;600;55,161;110,385;49,48;;;;;,354;2,881;,517;;;;;VENTENAC CABARDES;AUDE;OCCITANIE;
2009;060911407002;STATION D'EPURATION DE VERDUN  EN  LAURAGAIS;400;1,296;2,232;1,038;;;;;,024;,672;,109;;;;;VERDUN EN LAURAGAIS;AUDE;OCCITANIE;
2009;060911408001;STATION D'EPURATION DE VERZEILLE;700;61,69;193,826;75,62;;;;;,597;8,358;,955;;;;;VERZEILLE;AUDE;OCCITANIE;
2009;060911410001;STATION D'EPURATION DE CONQUES SUR ORBIEL & VILLALIER;3000;161,28;359,553;157,485;31,283;4,301;1,391;,097;2,104;15,995;4,291;8;1,256;1,151;,02;VILLALIER;AUDE;OCCITANIE;
2009;060911420001;STATION D'EPURATION DE VILLEBAZY (ANCIENNE);50;15,119;28,73;20,181;;;;;,351;,988;,414;;;;;VILLEBAZY;AUDE;OCCITANIE;
2009;060911421001;STATION D'EPURATION DE VILLEDAIGNE (ANCIENNE);700;210,59;463,936;213,78;;;;;1,749;17,49;5,105;;;;;VILLEDAIGNE;AUDE;OCCITANIE;
2009;060911425002;STATION D'EPURATION DE VILLEGAILHENC;1800;137,999;240,174;113,949;;;;;1,487;16,357;5,146;;;;;VILLEGAILHENC;AUDE;OCCITANIE;
2009;060911426002;STATION D'EPURATION DE VILLEGLY;1200;66,435;245,949;114,387;;2,16;;;,438;7,461;1,699;;;;;VILLEGLY;AUDE;OCCITANIE;
2009;060911429001;STATION D'EPURATION DE VILLEMOUSTAUSSOU;3000;104,136;270,003;131,869;26,113;3,729;;;2,913;22,65;4,58;14,404;,882;;;VILLEMOUSTAUSSOU;AUDE;OCCITANIE;
2009;060911430001;STATION D'EPURATION DE VILLENEUVE LA COMPTAL;1200;20,992;56,767;26,593;;;;;4,855;14,498;7,68;;;;;VILLENEUVE LA COMPTAL;AUDE;OCCITANIE;
2009;060911432001;STATION D'EPURATION DE VILLENEUVE LES MONTREAL (ANC.);150;2,15;4,75;1,48;;;;;1,4;7,5;4,412;;;;;VILLENEUVE LES MONTREAL;AUDE;OCCITANIE;
2009;060911433002;STATION D'EPURATION DE VILLENEUVE MINERVOIS;1400;66,222;142,459;69,586;;;;;,544;2,233;,784;;;;;VILLENEUVE MINERVOIS;AUDE;OCCITANIE;
2009;060911434001;STATION D'EPURATION DE VILLEPINTE;1400;63,97;145,572;71,95;;;;;,3;3,443;,758;;;;;VILLEPINTE;AUDE;OCCITANIE;
2009;060911439001;STATION D'EPURATION DE VILLESPY;400;4,598;19,228;9,599;;;;;2,717;7,211;2,55;;;;;VILLESPY;AUDE;OCCITANIE;
2009;060913001001;STATION D'EPURATION DE AIX EN PROVENCE - LA PIOLINE;164167;6784,961;15199,412;6929,145;1387,169;177,706;;;42,146;912,702;154,499;77,639;18,361;;;AIX EN PROVENCE;BOUCHES-DU-RHONE;PROVENCE-ALPES-COTE D'AZUR;
2009;060913001002;STATION D'EPURATION DE AIX EN PROVENCE - LES MILLES;5000;208,478;456,077;176,694;45,38;5,644;;;3,941;30,751;8,176;5,37;2,522;;;AIX EN PROVENCE;BOUCHES-DU-RHONE;PROVENCE-ALPES-COTE D'AZUR;
2009;060913001005;STATION D'EPURATION DE AIX EN PROVENCE -ZI LES MILLES;5000;512,912;1265,311;650,513;131,725;15,039;;;45,523;207,123;82,196;88,05;5,249;;;AIX EN PROVENCE;BOUCHES-DU-RHONE;PROVENCE-ALPES-COTE D'AZUR;
2009;060913003002;STATION D'EPURATION DE ALLEINS;2500;101,831;271,191;136,222;;3,945;;;1,548;11,587;3,915;2,872;1,072;;;ALLEINS;BOUCHES-DU-RHONE;PROVENCE-ALPES-COTE D'AZUR;
2009;060913004002;STATION D'EPURATION DE ARLES - RAPHELE-MOULES;4667;114,681;309,928;168,916;28,784;4,251;;;1,299;16,791;1,879;2,431;1,552;;;ARLES;BOUCHES-DU-RHONE;PROVENCE-ALPES-COTE D'AZUR;
2009;060913004003;STATION D'EPURATION DE ARLES - PRINCIPALE;77000;2574,57;8285,861;4906,505;470,573;66,682;;;120,088;773,372;154,989;352,172;28,533;;;ARLES;BOUCHES-DU-RHONE;PROVENCE-ALPES-COTE D'AZUR;
2009;060913004004;STATION D'EPURATION DE ARLES - SALIERS;250;18,79;51,59;30,64;;,594;;;,624;;,515;;,27;;;ARLES;BOUCHES-DU-RHONE;PROVENCE-ALPES-COTE D'AZUR;
2009;060913004007;STATION D'EPURATION DE ARLES - MAS THIBERT;1700;44,182;128,582;45,66;;1,334;;;3,942;31,308;6,304;;1,033;;;ARLES;BOUCHES-DU-RHONE;PROVENCE-ALPES-COTE D'AZUR;
2009;060913004008;STATION D'EPURATION DE ARLES - HAMEAU DU SAMBUC;450;7,02;12,42;7,56;;;;;;;;;;;;ARLES;BOUCHES-DU-RHONE;PROVENCE-ALPES-COTE D'AZUR;
2009;060913004009;STATION D'EPURATION DE ARLES - LES SALINS DE GIRAUD;2200;94,348;237,001;80,698;;2,036;;;;30,45;;;1,149;;;ARLES;BOUCHES-DU-RHONE;PROVENCE-ALPES-COTE D'AZUR;
2009;060913006002;STATION D'EPURATION DE AUREILLE;1400;50,508;114,802;54,656;10,15;1,354;;;1,464;9,638;1,952;4,368;,915;;;AUREILLE;BOUCHES-DU-RHONE;PROVENCE-ALPES-COTE D'AZUR;
2009;060913007002;STATION D'EPURATION DE AURIOL - VALLEE DE L'HUVEAUNE;20150;483,55;1226,294;475,786;128,464;15,044;;;8,412;87,335;12,075;24,614;1,256;;;AURIOL;BOUCHES-DU-RHONE;PROVENCE-ALPES-COTE D'AZUR;
2009;060913010002;STATION D'EPURATION DE BARBENTANE - CHEF LIEU;5000;136,833;328,537;154,947;116,794;3,775;;;3,619;11,271;4,251;2,042;1,337;;;BARBENTANE;BOUCHES-DU-RHONE;PROVENCE-ALPES-COTE D'AZUR;
2009;060913014001;STATION D'EPURATION DE BERRE L'ETANG - CHEF LIEU;21000;673,838;1945,502;698,626;148,557;18,839;;;10,047;167,068;9,644;24,382;,695;;;BERRE L ETANG;BOUCHES-DU-RHONE;PROVENCE-ALPES-COTE D'AZUR;
2009;060913015002;STATION D'EPURATION DE BOUC BEL AIR;20000;620,89;1584,053;729,963;167,494;20,277;;;20,249;125,933;13,847;13,162;,864;;;BOUC BEL AIR;BOUCHES-DU-RHONE;PROVENCE-ALPES-COTE D'AZUR;
2009;060913018002;STATION D'EPURATION DE CABANNES;4000;177,057;403,546;148,924;;6,143;;;2,861;22,506;2,745;;1,79;;;CABANNES;BOUCHES-DU-RHONE;PROVENCE-ALPES-COTE D'AZUR;
2009;060913019001;STATION D'EPURATION DE CABRIES;8000;430,274;1107,114;721,428;80,068;12,469;;;4,37;33,078;9,029;7,45;1,753;;;CABRIES;BOUCHES-DU-RHONE;PROVENCE-ALPES-COTE D'AZUR;
2009;060913022001;STATION D'EPURATION DE CASSIS;25000;569,353;1397,73;648,33;;16,419;;;12,758;128,704;18,042;64,499;3,173;;;CASSIS;BOUCHES-DU-RHONE;PROVENCE-ALPES-COTE D'AZUR;
2009;060913026003;STATION D'EPURATION DE CHATEAUNEUF-LES-MARTIGUES;16000;558,238;1501,434;736,651;135,976;16,225;;;10,391;84,267;7,777;10,808;,315;;;CHATEAUNEUF LES MARTIGUES;BOUCHES-DU-RHONE;PROVENCE-ALPES-COTE D'AZUR;
2009;060913028001;STATION D'EPURATION DE LA CIOTAT;94833;2437,26;6393,742;2881,251;517,18;64,296;;;66,261;495,184;61,868;446,941;2,773;;;LA CIOTAT;BOUCHES-DU-RHONE;PROVENCE-ALPES-COTE D'AZUR;
2009;060913029001;STATION D'EPURATION DE CORNILLON CONFOUX;1200;61,71;156,145;35,53;;;;;2,431;20,57;,748;;;;;CORNILLON CONFOUX;BOUCHES-DU-RHONE;PROVENCE-ALPES-COTE D'AZUR;
2009;060913030002;STATION D'EPURATION DE CUGES-LES-PINS;3000;168,034;380,549;167,217;33,776;4,856;;;1,408;12,195;1,3;2,529;,801;;;CUGES LES PINS;BOUCHES-DU-RHONE;PROVENCE-ALPES-COTE D'AZUR;
2009;060913032002;STATION D'EPURATION DE EGUILLES;9000;365,461;849,444;453,195;77,914;10,544;;;4,357;66,692;7,758;9,342;,475;;;EGUILLES;BOUCHES-DU-RHONE;PROVENCE-ALPES-COTE D'AZUR;
2009;060913033002;STATION D'EPURATION DE ENSUES-LA-REDONNE;4500;127,605;337,944;129,718;36,937;5,036;;;7,542;31,793;5,726;11,151;1,491;;;ENSUES LA REDONNE;BOUCHES-DU-RHONE;PROVENCE-ALPES-COTE D'AZUR;
2009;060913034002;STATION D'EPURATION DE EYGALIERES;3300;62,474;127,832;54,352;;5,19;;;1,007;5,222;,599;;1,01;;;MOLLEGES;BOUCHES-DU-RHONE;PROVENCE-ALPES-COTE D'AZUR;
2009;060913035002;STATION D'EPURATION DE EYGUIERES;10000;242,129;610,089;350,505;;7,634;;;4,829;44,535;21,164;9,046;2,464;;;EYGUIERES;BOUCHES-DU-RHONE;PROVENCE-ALPES-COTE D'AZUR;
2009;060913036002;STATION D'EPURATION DE EYRAGUES;5000;154,817;434,923;170,785;;3,947;;;2,9;31,513;5,106;;1,268;;;EYRAGUES;BOUCHES-DU-RHONE;PROVENCE-ALPES-COTE D'AZUR;
2009;060913037001;STATION D'EPURATION DE LA FARE LES OLIVIERS;5833;273,385;711,485;261,495;91,351;10,564;;;3,553;33,52;4,471;9,548;3,62;;;LA FARE LES OLIVIERS;BOUCHES-DU-RHONE;PROVENCE-ALPES-COTE D'AZUR;
2009;060913038002;STATION D'EPURATION DE FONTVIEILLE;5000;175,407;601,037;258,282;;5,625;;;1,565;14,274;5,442;3,732;,974;;;FONTVIEILLE;BOUCHES-DU-RHONE;PROVENCE-ALPES-COTE D'AZUR;
2009;060913039003;STATION D'EPURATION DE FOS SUR MER;22000;712,155;1696,577;801,418;192,955;20,681;;;20,447;175,166;36,219;70,08;9,461;;;FOS SUR MER;BOUCHES-DU-RHONE;PROVENCE-ALPES-COTE D'AZUR;
2009;060913040001;STATION D'EPURATION DE FUVEAU - GREASQUE;12000;298,096;773,82;406,743;82,678;11,247;;;3,426;46,325;3,986;4,633;,739;;;FUVEAU;BOUCHES-DU-RHONE;PROVENCE-ALPES-COTE D'AZUR;
2009;060913040002;STATION D'EPURATION DE FUVEAU - HAMEAU DE LA BARQUE;1000;9,915;25,318;10,977;;;;;,531;5,666;2,904;;;;;FUVEAU;BOUCHES-DU-RHONE;PROVENCE-ALPES-COTE D'AZUR;
2009;060913041001;STATION D'EPURATION DE GARDANNE;50000;1225,946;2919,445;1307,344;274,274;31,957;;;11,463;107,201;21,351;17,033;2,129;;;GARDANNE;BOUCHES-DU-RHONE;PROVENCE-ALPES-COTE D'AZUR;
2009;060913044002;STATION D'EPURATION DE GRANS;7066;243,076;636,285;233,34;68,522;8,593;;;17,039;88,42;16,02;25,672;4,575;;;GRANS;BOUCHES-DU-RHONE;PROVENCE-ALPES-COTE D'AZUR;
2009;060913045002;STATION D'EPURATION DE GRAVESON;3300;72,679;168,434;91,153;16,772;2,14;;;,796;7,962;2,295;1,756;,762;;;GRAVESON;BOUCHES-DU-RHONE;PROVENCE-ALPES-COTE D'AZUR;
2009;060913047002;STATION D'EPURATION DE ISTRES - ENTRESSEN -GROS CHENE;5000;157,846;367,481;232,009;37,928;4,799;;;4,081;34,655;11,193;8,528;1,213;;;ISTRES;BOUCHES-DU-RHONE;PROVENCE-ALPES-COTE D'AZUR;
2009;060913047005;STATION D'EPURATION DE ISTRES - RASSUEN;50000;1947,168;4508;2189,738;443,41;51,276;;;19,317;193,757;43,113;25,434;8,608;;;ISTRES;BOUCHES-DU-RHONE;PROVENCE-ALPES-COTE D'AZUR;
2009;060913048001;STATION D'EPURATION DE JOUQUES (ANCIENNE);3600;92,799;202,441;84,652;21,819;2,154;;;1,811;13,528;5,41;2,45;1,075;;;JOUQUES;BOUCHES-DU-RHONE;PROVENCE-ALPES-COTE D'AZUR;
2009;060913049001;STATION D'EPURATION DE LAMANON;3000;74,571;198,559;56,745;25,299;2,919;;;1,146;11,652;,822;1,869;,712;;;LAMANON;BOUCHES-DU-RHONE;PROVENCE-ALPES-COTE D'AZUR;
2009;060913050003;STATION D'EPURATION DE LAMBESC - TGV;13500;280,264;775,719;358,609;78,808;9,9;;;4,66;40,881;4,333;6,113;,408;;;LAMBESC;BOUCHES-DU-RHONE;PROVENCE-ALPES-COTE D'AZUR;
2009;060913051001;STATION D'EPURATION DE LANCON PROVENCE - CHEF LIEU;9000;261,458;858,318;393,702;75,141;17,148;;;16,479;41,828;3,564;3,713;3,869;;;LANCON PROVENCE;BOUCHES-DU-RHONE;PROVENCE-ALPES-COTE D'AZUR;
2009;060913051002;STATION D'EPURATION DE LANCON PROVENCE - LES BAISSES;250;6,56;38,95;13,12;;;;;1,64;6,97;,726;;;;;LANCON PROVENCE;BOUCHES-DU-RHONE;PROVENCE-ALPES-COTE D'AZUR;
2009;060913051003;STATION D'EPURATION DE LANCON - Z.A.C. DE SIBOURG;1800;16,063;42,75;32,875;;;;;,2;4,938;1,188;;;;;LANCON PROVENCE;BOUCHES-DU-RHONE;PROVENCE-ALPES-COTE D'AZUR;
