ANNEE;CODE NATIONAL STATION;NOM STATION;CAPACITE STATION EN EH;FLUX EN ENTREE DE STATION - DBO5;FLUX EN ENTREE DE STATION - DCO;FLUX EN ENTREE DE STATION - MES;FLUX EN ENTREE DE STATION - NGL;FLUX EN ENTREE DE STATION - PT;FLUX EN ENTREE DE STATION - METOX;FLUX EN ENTREE DE STATION - AOX;FLUX EN SORTIE DE STATION - DBO5;FLUX EN SORTIE DE STATION - DCO;FLUX EN SORTIE DE STATION - MES;FLUX EN SORTIE DE STATION - NGL;FLUX EN SORTIE DE STATION - PT;FLUX EN SORTIE DE STATION - METOX;FLUX EN SORTIE DE STATION - AOX;NOM COMMUNE IMPLANTATION STATION;NOM DEPARTEMENT IMPLANTATION STATION;NOM REGION IMPLANTATION STATION
2015;060901026001;STATION D'EPURATION DE BAGE LE CHATEL;1100;13,381;46,63;17,304;6,743;,639;;;;3,117;;1,999;,52;;;BAGE LE CHATEL;AIN;AUVERGNE-RHONE-ALPES;
2015;060901033001;STATION D'EPURATION DE VALSERHONE BELLEGARDE VALSERIN;18000;733,389;1883,41;995,211;150,864;18,759;;;32,953;154,66;43,964;79,703;6,071;;;VALSERHONE;AIN;AUVERGNE-RHONE-ALPES;
2015;060901034001;STATION D'EPURATION DE BELLEY - CHEF LIEU;18333;720,074;1476,756;592,447;;17,833;;;14,408;128,52;10,552;;5,387;;;BELLEY;AIN;AUVERGNE-RHONE-ALPES;
2015;060901035001;STATION D'EPURATION DE BELLEYDOUX;300;19,563;66,926;41,17;3,699;,596;;;1,603;5,626;1,182;1,314;,256;;;BELLEYDOUX;AIN;AUVERGNE-RHONE-ALPES;
2015;060901036001;STATION D'EPURATION DE VALROMEY SUR SERAN- MASSIGNIEU;566;13,685;38,913;18,088;4,171;,476;;;,179;2,559;,238;1,548;,44;;;VALROMEY-SUR-SERAN;AIN;AUVERGNE-RHONE-ALPES;
2015;060901037001;STATION D'EPURATION DE BENONCES;300;8,151;20,181;9,27;2,183;,237;;;;,608;;1,72;,142;;;BENONCES;AIN;AUVERGNE-RHONE-ALPES;
2015;060901038001;STATION D'EPURATION DE BENY;300;5,7;15,21;8,52;1,532;,213;;;1,003;5,723;2,183;1,174;,183;;;BENY;AIN;AUVERGNE-RHONE-ALPES;
2015;060901039003;STATION D'EPURATION DE BEON;670;4,637;16,197;6,151;2;,192;;;,08;,816;,094;,643;,059;;;BEON;AIN;AUVERGNE-RHONE-ALPES;
2015;060901041001;STATION D'EPURATION DE BETTANT;900;9,24;24,192;6,216;4,623;,437;;;,252;2,856;,672;,17;,336;;;BETTANT;AIN;AUVERGNE-RHONE-ALPES;
2015;060901043001;STATION D'EPURATION DE BEYNOST -ST MAURICE DE BEYNOST;10600;583,731;1259,566;405,978;97,78;9,959;;;6,767;34,605;9,323;10,223;3,04;;;BEYNOST;AIN;AUVERGNE-RHONE-ALPES;
2015;060901045001;STATION D'EPURATION DE BIRIEUX;200;,41;2,216;,578;,542;;;;,305;1,544;,462;,467;;;;BIRIEUX;AIN;AUVERGNE-RHONE-ALPES;
2015;060901046001;STATION D'EPURATION DE BIZIAT - CHEF LIEU;315;9,98;24,231;10,858;3,71;,359;;;,217;1,692;,559;,531;,092;;;BIZIAT;AIN;AUVERGNE-RHONE-ALPES;
2015;060901046002;STATION D'EPURATION DE BIZIAT - RETISSINGE;400;7,91;16,943;10,99;2,208;,233;;;;;;;;;;BIZIAT;AIN;AUVERGNE-RHONE-ALPES;
2015;060901054001;STATION D'EPURATION DE BOURG SAINT CHRISTOPHE;1990;64,195;139,03;91,221;25,746;2,887;;;,609;5,767;,406;2,223;2,206;;;BOURG ST CHRISTOPHE;AIN;AUVERGNE-RHONE-ALPES;
2015;060901057001;STATION D'EPURATION DE BOZ - ANCIENNE;500;11,945;27,091;11,181;3,963;,387;;;,34;4,505;,425;1,731;,327;;;BOZ;AIN;AUVERGNE-RHONE-ALPES;
2015;060901060002;STATION D'EPURATION DE BRENOD;1200;55,969;110,54;28,036;6,542;,925;;;;3,054;,313;2,146;,458;;;BRENOD;AIN;AUVERGNE-RHONE-ALPES;
2015;060901061002;STATION D'EPURATION DE BRENS - CHAMPTEL;500;12,18;34,974;16,878;4,667;,513;;;1,853;13,516;5,123;1,073;,207;;;BRENS;AIN;AUVERGNE-RHONE-ALPES;
2015;060901062001;STATION D'EPURATION DE BRESSOLLES - CHEF LIEU;733;25,451;55,335;20,525;;;;;4,351;17,323;5,747;;;;;BRESSOLLES;AIN;AUVERGNE-RHONE-ALPES;
2015;060901064002;STATION D'EPURATION DE BRIORD;1900;64,61;115,563;55,402;;2,156;;;5,425;25,612;6,421;;2,275;;;BRIORD;AIN;AUVERGNE-RHONE-ALPES;
2015;060901065002;STATION D'EPURATION DE BUELLAS - CORGENON;600;10,293;25,842;18,177;5,232;,394;;;5,536;39,79;11,072;5,273;,623;;;BUELLAS;AIN;AUVERGNE-RHONE-ALPES;
2015;060901067001;STATION D'EPURATION DE CEIGNES;730;11,827;28,301;10,123;95,357;,517;;;;1,62;,142;1,898;,35;;;CEIGNES;AIN;AUVERGNE-RHONE-ALPES;
2015;060901069002;STATION D'EPURATION DE CERTINES;4500;57,54;325,671;94,853;44,075;4,684;;;6,412;33,603;10,21;18,617;1,368;;;CERTINES;AIN;AUVERGNE-RHONE-ALPES;
2015;060901073002;STATION D'EPURATION DE CEYZERIEU - CHEF LIEU;600;22,01;50,464;28,88;6,87;,669;;;,67;3,743;2,719;,998;,122;;;CEYZERIEU;AIN;AUVERGNE-RHONE-ALPES;
2015;060901074002;STATION D'EPURATION DE CHALAMONT;2500;39,574;149,313;64,613;20,491;2,385;;;2,262;24,501;1,574;4,392;,312;;;CHALAMONT;AIN;AUVERGNE-RHONE-ALPES;
2015;060901075001;STATION D'EPURATION DE CHALEINS;1400;28,575;72,828;40,907;9,204;,943;;;;3,07;,38;6,882;,787;;;CHALEINS;AIN;AUVERGNE-RHONE-ALPES;
2015;060901078002;STATION D'EPURATION DE CHALLEX;2000;32,579;124,103;56,535;11,984;;;;;3,767;;,83;;;;CHALLEX;AIN;AUVERGNE-RHONE-ALPES;
2015;060901079001;STATION D'EPURATION DE CHAMPAGNE EN VALROMEY - C LIEU;700;27,39;72,21;40,089;4,706;,971;;;2,241;16,185;9,462;3,795;,896;;;CHAMPAGNE EN VALROMEY;AIN;AUVERGNE-RHONE-ALPES;
2015;060901080001;STATION D'EPURATION DE CHAMPDOR-CORCELLES - CHAMPDOR;700;6,084;14,551;3,498;2,723;,228;;;;,374;;,646;,059;;;CHAMPDOR-CORCELLES;AIN;AUVERGNE-RHONE-ALPES;
2015;060901081002;STATION D'EPURATION DE CHAMPFROMIER;1000;21,773;62,863;22,396;;,755;;;1,225;11,814;1,103;;,595;;;CHAMPFROMIER;AIN;AUVERGNE-RHONE-ALPES;
2015;060901082001;STATION D'EPURATION DE CHANAY - CHEF LIEU;1800;25,967;62,516;22,584;5,04;,516;;;,417;2,349;,417;1,095;,105;;;CHANAY;AIN;AUVERGNE-RHONE-ALPES;
2015;060901085001;STATION D'EPURATION DE LA CHAPELLE DU CHATELARD;225;8,19;17,316;4,329;1,771;,166;;;,117;,819;,137;,603;,078;;;LA CHAPELLE DU CHATELARD;AIN;AUVERGNE-RHONE-ALPES;
2015;060901088001;STATION D'EPURATION DE CHARNOZ SUR AIN;1200;17,26;44,161;14,102;6,851;,646;;;,376;2,513;,287;5,247;,538;;;CHARNOZ SUR AIN;AIN;AUVERGNE-RHONE-ALPES;
2015;060901089002;STATION D'EPURATION DE AMBERIEU - CHATEAU GAILLARD;33300;771,05;2028,86;914,077;231,924;27,931;;;14,037;121,295;21,956;32,363;7,188;;;CHATEAU GAILLARD;AIN;AUVERGNE-RHONE-ALPES;
2015;060901090001;STATION D'EPURATION DE CHATENAY;225;5,004;13,392;10,26;1,337;,166;;;,18;2,448;,972;,303;,04;;;CHATENAY;AIN;AUVERGNE-RHONE-ALPES;
2015;060901091002;STATION D'EPURATION DE VALSERHONE CHATILLON MICHAILLE;2250;42,985;102,727;43,521;9,982;1,05;;;1,845;7,989;4,18;2,753;,386;;;VALSERHONE;AIN;AUVERGNE-RHONE-ALPES;
2015;060901092002;STATION D'EPURATION DE CHATILLON LA PALUD;1783;50,38;117,7;69,492;14,92;1,518;;;,521;2,603;,308;2,639;,681;;;CHATILLON LA PALUD;AIN;AUVERGNE-RHONE-ALPES;
2015;060901093001;STATION D'EPURATION DE CHATILLON SUR CHALARONNE;5400;222,133;599,067;302,487;63,206;9,686;;;13,969;82,191;27,058;23,415;3,058;;;CHATILLON SUR CHALARONNE;AIN;AUVERGNE-RHONE-ALPES;
2015;060901094002;STATION D'EPURATION DE CHAVANNES/REYSSOUZE - FLECHERE;250;2,222;5,362;2,111;,888;,099;;;;;;;;;;CHAVANNES SUR REYSSOUZE;AIN;AUVERGNE-RHONE-ALPES;
2015;060901095002;STATION D'EPURATION DE NIVIGNE ET SURAN - CHAVANNES;500;10,67;25,366;9,797;3,359;,31;;;,34;2,716;,485;1,801;,291;;;NIVIGNE-ET-SURAN;AIN;AUVERGNE-RHONE-ALPES;
2015;060901096004;STATION D'EPURATION DE CHAVEYRIAT - CHEF LIEU;600;12,844;30,825;10,275;4,973;,49;;;;,992;;3,207;,28;;;CHAVEYRIAT;AIN;AUVERGNE-RHONE-ALPES;
2015;060901099001;STATION D'EPURATION DE CHAZEY SUR AIN - CHEF LIEU;945;12,711;39,819;16,934;12,879;1,166;;;,882;7,67;1,853;1,54;1,427;;;CHAZEY SUR AIN;AIN;AUVERGNE-RHONE-ALPES;
2015;060901099002;STATION D'EPURATION DE CHAZEY SUR AIN - RIGNIEUX;600;18,585;41,16;18,69;6,687;,799;;;,315;4,935;,21;3,058;,444;;;CHAZEY SUR AIN;AIN;AUVERGNE-RHONE-ALPES;
2015;060901099004;STATION D'EPURATION DE CHAZEY SUR AIN - L'HOPITAL;350;21,58;62,001;23,157;9,069;,83;;;,249;2,573;,498;3,395;,47;;;CHAZEY SUR AIN;AIN;AUVERGNE-RHONE-ALPES;
2015;060901099005;STATION D'EPURATION DE CHAZEY SUR AIN -PARC DU CHEVAL;;22;78,2;25,2;9,203;1,08;;;,5;6,7;2,4;1,296;,624;;;CHAZEY SUR AIN;AIN;AUVERGNE-RHONE-ALPES;
2015;060901099006;STATION D'EPURATION DE CHAZEY SUR AIN - RIGNIEUX;600;18,585;41,16;18,69;6,687;,799;;;,315;4,935;,21;3,058;,444;;;CHAZEY SUR AIN;AIN;AUVERGNE-RHONE-ALPES;
2015;060901102003;STATION D'EPURATION DE CHEVROUX - CHEF LIEU;500;10,136;26,165;11,487;3,511;,353;;;,245;2,446;,245;3,553;,318;;;CHEVROUX;AIN;AUVERGNE-RHONE-ALPES;
2015;060901104001;STATION D'EPURATION DE CHEZERY FORENS;1350;16,09;37,731;7,43;;;;;,4;2,619;,344;,298;;;;CHEZERY FORENS;AIN;AUVERGNE-RHONE-ALPES;
2015;060901105001;STATION D'EPURATION DE CIVRIEUX;1500;49,575;121,545;33,965;13,816;1,324;;;,576;7,11;,655;5,545;,768;;;CIVRIEUX;AIN;AUVERGNE-RHONE-ALPES;
2015;060901108002;STATION D'EPURATION DE COLIGNY;1900;22,432;69,129;28,499;6,081;,741;;;,279;2,418;,279;1,29;,36;;;COLIGNY;AIN;AUVERGNE-RHONE-ALPES;
2015;060901109001;STATION D'EPURATION DE COLLONGES;3300;71,815;242,208;84,187;;;;;13,921;40,882;10,666;;;;;COLLONGES;AIN;AUVERGNE-RHONE-ALPES;
2015;060901110001;STATION D'EPURATION DE COLOMIEU;200;4,743;10,024;2,988;1,369;,138;;;;,216;;,49;,041;;;COLOMIEU;AIN;AUVERGNE-RHONE-ALPES;
2015;060901113001;STATION D'EPURATION DE CONDEISSIAT;700;16,628;60,775;28,434;5,629;,582;;;1,523;20,663;8,265;2,684;,805;;;CONDEISSIAT;AIN;AUVERGNE-RHONE-ALPES;
2015;060901114002;STATION D'EPURATION DE CONFORT - MENTHIERES;1167;,937;4,189;1,786;;;;;;,884;,498;;;;;CONFORT;AIN;AUVERGNE-RHONE-ALPES;
2015;060901115002;STATION D'EPURATION DE CONFRANCON;800;8,488;43,381;14,021;4,747;,484;;;,833;7,132;1,857;1,658;,327;;;CONFRANCON;AIN;AUVERGNE-RHONE-ALPES;
2015;060901118001;STATION D'EPURATION DE CORBONOD;542;8,879;21,382;10,872;3,977;,482;;;4,892;12,865;6,161;3,403;,426;;;CORBONOD;AIN;AUVERGNE-RHONE-ALPES;
2015;060901119001;STATION D'EPURATION DE CHAMPDOR-CORCELLES - CORCELLES;450;2,139;5,989;3,993;1,526;,171;;;;1,355;;1,09;,143;;;CHAMPDOR-CORCELLES;AIN;AUVERGNE-RHONE-ALPES;
2015;060901122002;STATION D'EPURATION DE PLATEAU HAUTEVILLE CORMARANCHE;1100;14,59;35,099;29,137;19,127;,603;;;;2,837;,355;4,666;,345;;;PLATEAU D'HAUTEVILLE;AIN;AUVERGNE-RHONE-ALPES;
2015;060901123001;STATION D'EPURATION DE CORMORANCHE SUR SAONE;1800;37,338;102,742;51,257;13,005;1,313;;;;2,98;;,924;,764;;;CORMORANCHE SUR SAONE;AIN;AUVERGNE-RHONE-ALPES;
2015;060901124001;STATION D'EPURATION DE CORMOZ;225;4,033;6,545;6,035;,686;,074;;;,278;1,986;,258;,394;,048;;;CORMOZ;AIN;AUVERGNE-RHONE-ALPES;
2015;060901125001;STATION D'EPURATION DE CORVEISSIAT - ARNANS;130;1,304;3,963;,956;,793;,07;;;;,131;,052;,444;,032;;;CORVEISSIAT;AIN;AUVERGNE-RHONE-ALPES;
2015;060901127001;STATION D'EPURATION DE COURMANGOUX - CHEF LIEU;400;3,12;6,513;2,275;1,178;,104;;;,155;,906;,134;,189;,022;;;COURMANGOUX;AIN;AUVERGNE-RHONE-ALPES;
2015;060901128001;STATION D'EPURATION DE COURTES;250;4,301;10,125;3,871;1,354;,151;;;,407;2,704;,996;,369;,089;;;COURTES;AIN;AUVERGNE-RHONE-ALPES;
2015;060901129001;STATION D'EPURATION DE CRANS;270;2,48;6,256;1,84;,825;,074;;;,304;1,36;,76;,133;,02;;;CRANS;AIN;AUVERGNE-RHONE-ALPES;
2015;060901130001;STATION D'EPURATION DE CRAS SUR REYSSOUZE - CHEF LIEU;550;31,462;67,794;26,518;6,67;,824;;;,225;3,371;,3;,396;,33;;;BRESSE VALLONS;AIN;AUVERGNE-RHONE-ALPES;
2015;060901134002;STATION D'EPURATION DE CROTTET - ORMETS;2700;67,967;152,953;78,067;18,918;2,11;;;1,731;6,44;1,649;2,13;,293;;;CROTTET;AIN;AUVERGNE-RHONE-ALPES;
2015;060901134003;STATION D'EPURATION DE CROTTET - ZA FONTAINE;250;4,032;6,098;8,232;;,083;;;0;0;0;;0;;;CROTTET;AIN;AUVERGNE-RHONE-ALPES;
2015;060901136002;STATION D'EPURATION DE CRUZILLES MEPILLAT;600;18,278;46,679;27,698;4,828;,548;;;,61;5,69;,61;2,631;,325;;;CRUZILLES LES MEPILLAT;AIN;AUVERGNE-RHONE-ALPES;
2015;060901138001;STATION D'EPURATION DE CULOZ - CHEF LIEU;4666;124,432;321,323;174,231;;3,389;;;2,094;18,955;3,627;;1,245;;;CULOZ;AIN;AUVERGNE-RHONE-ALPES;
2015;060901139001;STATION D'EPURATION DE CURCIAT DONGALON;270;2,2;6,697;1,833;1,171;,119;;;,038;,373;,156;,039;,011;;;CURCIAT DONGALON;AIN;AUVERGNE-RHONE-ALPES;
2015;060901143001;STATION D'EPURATION DE DIVONNE LES BAINS;15000;464,657;1328,934;597,49;143,258;14,145;;;26,874;61,602;17,518;22,33;1,002;;;DIVONNE LES BAINS;AIN;AUVERGNE-RHONE-ALPES;
2015;060901144003;STATION D'EPURATION DE BAGE-DOMMARTIN - DOMMARTIN;450;8,379;24,079;6,836;2,454;,251;;;;;;1,078;,166;;;BAGE-DOMMARTIN;AIN;AUVERGNE-RHONE-ALPES;
2015;060901145002;STATION D'EPURATION DE DOMPIERRE SUR VEYLE - CHF LIEU;900;29,625;74,417;22,764;12,816;1,914;;;,257;2,759;,272;1,519;,281;;;DOMPIERRE SUR VEYLE;AIN;AUVERGNE-RHONE-ALPES;
2015;060901145003;STATION D'EPURATION DE DOMPIERRE SUR VEYLE - LE LAIT;100;1,082;3,465;1,324;,653;,065;;;,115;,944;,196;,077;,035;;;DOMPIERRE SUR VEYLE;AIN;AUVERGNE-RHONE-ALPES;
2015;060901146001;STATION D'EPURATION DE DOMPIERRE SUR CHALARONNE;500;20,924;34,071;13,147;3,819;,395;;;;,996;;3,255;,241;;;DOMPIERRE SUR CHALARONNE;AIN;AUVERGNE-RHONE-ALPES;
2015;060901148001;STATION D'EPURATION DE DORTAN;9000;111,131;323,482;180,111;25,649;3,69;;;2,2;13,521;4,707;4,217;1,096;;;DORTAN;AIN;AUVERGNE-RHONE-ALPES;
2015;060901150001;STATION D'EPURATION DE DROM;400;18,809;32,786;15,854;2,42;,453;;;,28;2,481;,475;,58;,345;;;DROM;AIN;AUVERGNE-RHONE-ALPES;
2015;060901151001;STATION D'EPURATION DE DRUILLAT - CHEF LIEU;500;16,527;40,364;14,355;3,701;,523;;;1,919;10,673;4,682;,959;,174;;;DRUILLAT;AIN;AUVERGNE-RHONE-ALPES;
2015;060901151002;STATION D'EPURATION DE DRUILLAT - ROSSETTES;300;8,28;17,756;12,604;4,212;,359;;;,46;4,002;,46;2,256;,327;;;DRUILLAT;AIN;AUVERGNE-RHONE-ALPES;
2015;060901151003;STATION D'EPURATION DE DRUILLAT - TURGON;400;2,604;12,4;5,363;1,306;,165;;;,713;4,216;1,395;,715;,116;;;DRUILLAT;AIN;AUVERGNE-RHONE-ALPES;
2015;060901151004;STATION D'EPURATION DE DRUILLAT - LE ROSET;195;2,8;5,882;1,996;1,146;,123;;;,048;,853;,233;,54;,077;;;DRUILLAT;AIN;AUVERGNE-RHONE-ALPES;
2015;060901151005;STATION D'EPURATION DE DRUILLAT - LA  RUAZ;185;4,42;9,88;2,08;1,603;;;;,039;,637;,637;1,048;;;;DRUILLAT;AIN;AUVERGNE-RHONE-ALPES;
2015;060901155001;STATION D'EPURATION DE EVOSGES;250;29,748;44,22;15,075;3,55;,338;;;,402;2,452;,523;,833;,105;;;EVOSGES;AIN;AUVERGNE-RHONE-ALPES;
2015;060901156001;STATION D'EPURATION DE FARAMANS;700;12,488;34,41;17,76;6,338;,555;;;6,739;28,421;2,93;8,447;1,201;;;FARAMANS;AIN;AUVERGNE-RHONE-ALPES;
2015;060901157001;STATION D'EPURATION DE FAREINS;1800;24,52;73,221;42,735;13,591;1,224;;;2,731;17,867;5,81;6,783;,905;;;FAREINS;AIN;AUVERGNE-RHONE-ALPES;
2015;060901158001;STATION D'EPURATION DE FARGES;533;37,83;116,982;69,84;;;;;;5,5;1,397;;;;;FARGES;AIN;AUVERGNE-RHONE-ALPES;
2015;060901159001;STATION D'EPURATION DE FEILLENS;12000;558,934;1177,769;442,924;69,46;9,753;;;12,562;77,533;21,868;23,955;1,288;;;FEILLENS;AIN;AUVERGNE-RHONE-ALPES;
2015;060901163002;STATION D'EPURATION DE FOISSIAT;1900;52,11;120,12;46,138;11,606;1,297;;;1,073;7,348;2,177;1,289;,201;;;FOISSIAT;AIN;AUVERGNE-RHONE-ALPES;
2015;060901170002;STATION D'EPURATION DE NANTUA - GEOVREISSIAT;24000;455,85;1001,027;580,793;121,225;14,21;;;15,914;54,02;15,435;12,804;1,264;;;BEARD-GEOVREISSIAT;AIN;AUVERGNE-RHONE-ALPES;
2015;060901174001;STATION D'EPURATION DE GIRON;700;1,389;4,969;1,736;1,23;,161;;;,868;3,472;1,02;1,292;,063;;;GIRON;AIN;AUVERGNE-RHONE-ALPES;
2015;060901176001;STATION D'EPURATION DE HAUT-VALROMEY GRAND-ABERGEMENT;900;2,37;6,02;3,768;;,137;;;;;,052;,77;,156;;;HAUT-VALROMEY ;AIN;AUVERGNE-RHONE-ALPES;
2015;060901181001;STATION D'EPURATION DE GROISSIAT - OYONNAX;57000;1709,593;4284,182;1875,907;413,872;50,623;3,62;1,3;24,637;234,736;50,168;39,714;5,36;,352;,54;GROISSIAT;AIN;AUVERGNE-RHONE-ALPES;
2015;060901182001;STATION D'EPURATION DE GROSLEE-ST BENOIT - GROSLEE;250;3,905;10,7;3,405;1,428;,133;;;,125;,876;,094;,742;,116;;;GROSLEE-SAINT-BENOIT;AIN;AUVERGNE-RHONE-ALPES;
2015;060901184007;STATION D'EPURATION DE HAUTECOURT ROMANECHE CHEF LIEU;700;21,226;38,11;31,894;3,934;,48;;;;1,935;;2,747;,187;;;HAUTECOURT ROMANECHE;AIN;AUVERGNE-RHONE-ALPES;
2015;060901185001;STATION D'EPURATION DE PLATEAU D'HAUTEVILLE - LOMPNES;8000;76,828;285,316;117,359;30,828;3,354;;;4,914;17,39;4,571;13,041;,553;;;PLATEAU D'HAUTEVILLE;AIN;AUVERGNE-RHONE-ALPES;
2015;060901187001;STATION D'EPURATION DE HAUT-VALROMEY - HOTONNES;2300;199,016;420,756;178,902;;2,614;;;1,56;11,217;3,756;1,074;,387;;;HAUT-VALROMEY ;AIN;AUVERGNE-RHONE-ALPES;
2015;060901192002;STATION D'EPURATION DE IZERNORE - CHEF LIEU;2500;68,54;171,145;77,113;20,966;2,363;;;2,838;24,784;7,122;3,077;1,334;;;IZERNORE;AIN;AUVERGNE-RHONE-ALPES;
2015;060901192003;STATION D'EPURATION DE IZERNORE - PERRIGNAT;500;;;;;;;;,048;,482;,055;;,046;;;IZERNORE;AIN;AUVERGNE-RHONE-ALPES;
2015;060901194002;STATION D'EPURATION DE JASSANS RIOTTIER;11250;388,755;887,808;502,166;114,737;13,386;;;6,746;60,713;5,557;13,961;,98;;;JASSANS RIOTTIER;AIN;AUVERGNE-RHONE-ALPES;
2015;060901195001;STATION D'EPURATION DE JASSERON;2550;46,836;116,459;49,903;15,376;1,385;;;1,239;8,242;1,706;2,615;,064;;;JASSERON;AIN;AUVERGNE-RHONE-ALPES;
2015;060901196002;STATION D'EPURATION DE MONTREVEL - JAYAT;6000;115,065;277,608;113,455;44,304;4,695;;;5,408;18,695;4,956;9,296;,911;;;JAYAT;AIN;AUVERGNE-RHONE-ALPES;
2015;060901198001;STATION D'EPURATION DE JOYEUX;225;7,28;12,181;5,122;1,381;,156;;;,091;1,027;,364;,219;,036;;;JOYEUX;AIN;AUVERGNE-RHONE-ALPES;
2015;060901199001;STATION D'EPURATION DE JUJURIEUX - CHEF LIEU;3200;68,547;164,744;90,336;19,304;2,15;;;6,369;11,332;3,018;14,885;,338;;;JUJURIEUX;AIN;AUVERGNE-RHONE-ALPES;
2015;060901209001;STATION D'EPURATION DE LEAZ - GRESIN;400;2,688;10,112;4,224;;;;;,64;3,955;,819;;;;;LEAZ;AIN;AUVERGNE-RHONE-ALPES;
2015;060901209002;STATION D'EPURATION DE LEAZ - CHEF LIEU;400;19,8;54,36;37,8;;;;;3,33;11,61;3,96;;;;;LEAZ;AIN;AUVERGNE-RHONE-ALPES;
2015;060901209004;STATION D'EPURATION DE LEAZ LONGERAY;190;3,307;7,972;3,631;1,033;,11;;;,222;,758;,233;,367;,051;;;LEAZ;AIN;AUVERGNE-RHONE-ALPES;
2015;060901210002;STATION D'EPURATION DE LELEX;1980;19,696;69,569;28,495;12,425;1,346;;;;4,476;1,073;5,823;,914;;;LELEX;AIN;AUVERGNE-RHONE-ALPES;
2015;060901211002;STATION D'EPURATION DE LENT;1425;26,833;65,148;42,6;14,434;1,527;;;,614;7,207;1,595;4,324;1,898;;;LENT;AIN;AUVERGNE-RHONE-ALPES;
2015;060901212001;STATION D'EPURATION DE LESCHEROUX;300;5,047;14,284;8,722;1,417;,162;;;,547;2,852;1,954;,725;,094;;;LESCHEROUX;AIN;AUVERGNE-RHONE-ALPES;
